match_id,date,map,team_a_players,team_b_players,queue
843691,2024-01-24,Oasis(Random Civs),"[699611550423711766, 697862073173934161, 849334461773774928, 509251341105889280]","[454538560348094466, 725758030221934692, 605758375052967937, 416313753542590474]",Domestic
843666,2024-01-24,Haboob (Random Civs),"[454538560348094466, 313042064332029952, 697862073173934161, 223875529600663552]","[657452537506562069, 699611550423711766, 849334461773774928, 416313753542590474]",Domestic
843646,2024-01-24,Runestones( Random Civs),"[657452537506562069, 699611550423711766, 697862073173934161, 568705990489276426]","[348849437101260801, 313042064332029952, 703469910138814515, 849334461773774928]",Domestic
843609,2024-01-24,Rage Forest (Random Civs),"[657452537506562069, 635025856313557033, 703469910138814515, 605758375052967937]","[348849437101260801, 313042064332029952, 714677532665839667, 849334461773774928]",Domestic
843055,2024-01-23,Arabia,"[313042064332029952, 849334461773774928, 715438374357434401, 584450667897290784]","[573073267766722561, 695309066771365970, 503759402206101545, 525397136481714186]",Domestic
843033,2024-01-23,Arena (Random civs),"[431327099480047626, 313042064332029952, 723567999784583239, 584450667897290784]","[454538560348094466, 348849437101260801, 849334461773774928, 695309066771365970]",Domestic
843017,2024-01-23,Steppe,"[313042064332029952, 723567999784583239, 358570022400032768, 715438374357434401]","[725758030221934692, 849334461773774928, 695309066771365970, 525397136481714186]",Domestic
842978,2024-01-23,Nomad (Random Civs),"[495896198444613643, 410863622139412482, 703469910138814515, 695309066771365970]","[454538560348094466, 348849437101260801, 697862073173934161, 439339450770653185]",Domestic
842924,2024-01-23,Golden Pit,"[314461722817593345, 695309066771365970, 849334461773774928, 605758375052967937]","[454538560348094466, 348849437101260801, 313042064332029952, 410863622139412482]",Domestic
842896,2024-01-23,Hideout(Random Civs),"[454538560348094466, 313042064332029952, 725758030221934692, 605758375052967937]","[348849437101260801, 573073267766722561, 697862073173934161, 849334461773774928]",Domestic
842505,2024-01-22,Ghost Lake,"[657452537506562069, 695309066771365970, 509251341105889280, 223875529600663552]","[495896198444613643, 296465677114671105, 461865599136694272, 503759402206101545]",Domestic
842472,2024-01-22,African Clearing (Random Civs),"[495896198444613643, 296465677114671105, 695309066771365970, 223875529600663552]","[314461722817593345, 348849437101260801, 698943503509618729, 711266082043854870]",Domestic
842458,2024-01-22,Oasis(Random Civs),"[348849437101260801, 699611550423711766, 697862073173934161, 439339450770653185]","[657452537506562069, 454538560348094466, 635033349206966277, 711266082043854870]",Domestic
842448,2024-01-22,Land Nomad (Random Civs),"[314461722817593345, 509251341105889280, 223875529600663552, 711266082043854870]","[495896198444613643, 410863622139412482, 695309066771365970, 635033349206966277]",Domestic
842442,2024-01-22,Kawasan (Random Civs),"[495896198444613643, 454538560348094466, 410863622139412482, 509251341105889280]","[314461722817593345, 697862073173934161, 695309066771365970, 635033349206966277]",Domestic
842431,2024-01-22,Team Islands,"[495896198444613643, 313042064332029952, 697862073173934161, 635033349206966277]","[454538560348094466, 410863622139412482, 695309066771365970, 509251341105889280]",Domestic
842418,2024-01-22,Land Madness,"[348849437101260801, 313042064332029952, 410863622139412482, 509251341105889280]","[495896198444613643, 454538560348094466, 695309066771365970, 635033349206966277]",Domestic
841665,2024-01-21,Arena Island (NC Zone) (Random Civs),"[495896198444613643, 454538560348094466, 635033349206966277, 584239778740961299]","[348849437101260801, 410863622139412482, 223875529600663552, 463259002596360203]",Domestic
841653,2024-01-21,Rage Forest (Random Civs),"[495896198444613643, 454538560348094466, 635033349206966277, 463259002596360203]","[348849437101260801, 573073267766722561, 410863622139412482, 584239778740961299]",Domestic
841558,2024-01-21,Steppe,"[849334461773774928, 394425164231868416, 714793302582362162, 584450667897290784]","[410863622139412482, 703469910138814515, 697860695550722089, 584239778740961299]",Domestic
841538,2024-01-21,Arabia,"[313042064332029952, 317357930796023828, 304272299534581762, 394425164231868416]","[314461722817593345, 697862073173934161, 584450667897290784, 584239778740961299]",Domestic
841517,2024-01-21,Golden Pit,"[314461722817593345, 703469910138814515, 394425164231868416, 714793302582362162]","[348849437101260801, 573073267766722561, 313042064332029952, 304272299534581762]",Domestic
841507,2024-01-21,4 lakes (Random civs),"[410863622139412482, 313042064332029952, 317357930796023828, 703469910138814515]","[454538560348094466, 348849437101260801, 573073267766722561, 584239778740961299]",Domestic
841497,2024-01-21,Migration (Random Civs),"[348849437101260801, 313042064332029952, 317357930796023828, 584450667897290784]","[454538560348094466, 573073267766722561, 410863622139412482, 584239778740961299]",Domestic
841483,2024-01-21,Enclosed- Random Civs,"[410863622139412482, 703469910138814515, 714793302582362162, 767743114575085628]","[313042064332029952, 697862073173934161, 394425164231868416, 426026435417866244]",Domestic
841461,2024-01-21,Arena (Random civs),"[454538560348094466, 348849437101260801, 317357930796023828, 584239778740961299]","[495896198444613643, 410863622139412482, 703469910138814515, 767743114575085628]",Domestic
841453,2024-01-21,Oasis(Random Civs),"[314461722817593345, 394425164231868416, 714793302582362162, 426026435417866244]","[348849437101260801, 304272299534581762, 697862073173934161, 568705990489276426]",Domestic
841442,2024-01-21,Regicide Fortress (Random Civs),"[454538560348094466, 317357930796023828, 697862073173934161, 584239778740961299]","[495896198444613643, 410863622139412482, 714793302582362162, 715438374357434401]",Domestic
841438,2024-01-21,4 lakes (Random civs),"[464205461407924225, 317357930796023828, 697862073173934161, 394425164231868416]","[314461722817593345, 470492953983582219, 715438374357434401, 426026435417866244]",Domestic
841433,2024-01-21,Kawasan (Random Civs),"[657452537506562069, 454538560348094466, 714793302582362162, 945283728643608619]","[495896198444613643, 317357930796023828, 470492953983582219, 584239778740961299]",Domestic
841433,2024-01-21,Kawasan (Random Civs),"[657452537506562069, 348849437101260801, 714793302582362162, 945283728643608619]","[495896198444613643, 317357930796023828, 470492953983582219, 584239778740961299]",Domestic
841420,2024-01-21,Mega Random (Random Civs),"[348849437101260801, 410863622139412482, 635033349206966277, 714793302582362162]","[454538560348094466, 470492953983582219, 394425164231868416, 715438374357434401]",Domestic
841390,2024-01-21,Hideout(Random Civs),"[495896198444613643, 440357833255682058, 703469910138814515, 584239778740961299]","[238042803093897216, 410863622139412482, 394425164231868416, 635033349206966277]",Domestic
841362,2024-01-21,Land Nomad (Random Civs),"[410863622139412482, 464205461407924225, 470492953983582219, 635033349206966277]","[238042803093897216, 440357833255682058, 703469910138814515, 944589553598095362]",Domestic
841082,2024-01-20,Arabia,"[317357930796023828, 509251341105889280, 714793302582362162, 715438374357434401]","[238042803093897216, 573073267766722561, 697860695550722089, 525397136481714186]",Domestic
841077,2024-01-20,Beduoins (Random Civs),"[238042803093897216, 573073267766722561, 714793302582362162, 697860695550722089]","[692780064106086420, 317357930796023828, 509251341105889280, 525397136481714186]",Domestic
841024,2024-01-20,Nomad (Random Civs),"[238042803093897216, 573073267766722561, 714793302582362162, 715438374357434401]","[317357930796023828, 470492953983582219, 699611550423711766, 697860695550722089]",Domestic
840991,2024-01-20,Serengeti,"[317357930796023828, 699611550423711766, 439339450770653185, 697860695550722089]","[657452537506562069, 714793302582362162, 715438374357434401, 584450667897290784]",Domestic
840963,2024-01-20,Steppe,"[454538560348094466, 394425164231868416, 715438374357434401, 697860695550722089]","[697862073173934161, 439339450770653185, 714793302582362162, 584450667897290784]",Domestic
840745,2024-01-20,Runestones( Random Civs),"[635025856313557033, 699611550423711766, 714793302582362162, 697860695550722089]","[573073267766722561, 317357930796023828, 525397136481714186, 584239778740961299]",Domestic
840720,2024-01-20,Valley,"[317357930796023828, 703469910138814515, 715438374357434401, 711266082043854870]","[573073267766722561, 697862073173934161, 714793302582362162, 697860695550722089]",Domestic
840689,2024-01-20,Arena Island (NC Zone) (Random Civs),"[657452537506562069, 313042064332029952, 317357930796023828, 703469910138814515]","[314461722817593345, 348849437101260801, 573073267766722561, 584239778740961299]",Domestic
840664,2024-01-20,Arena (Random civs),"[454538560348094466, 573073267766722561, 313042064332029952, 715438374357434401]","[657452537506562069, 348849437101260801, 394425164231868416, 584239778740961299]",Domestic
840641,2024-01-20,African Clearing (Random Civs),"[314461722817593345, 573073267766722561, 439339450770653185, 715438374357434401]","[657452537506562069, 348849437101260801, 394425164231868416, 635033349206966277]",Domestic
840603,2024-01-20,Golden Lakes (Random Civs),"[314461722817593345, 454538560348094466, 635033349206966277, 584239778740961299]","[348849437101260801, 313042064332029952, 703469910138814515, 439339450770653185]",Domestic
840592,2024-01-20,Haboob (Random Civs),"[313042064332029952, 635025856313557033, 703469910138814515, 394425164231868416]","[454538560348094466, 348849437101260801, 439339450770653185, 767743114575085628]",Domestic
840570,2024-01-20,Beduoins (Random Civs),"[313042064332029952, 317357930796023828, 470492953983582219, 605758375052967937]","[454538560348094466, 348849437101260801, 703469910138814515, 715438374357434401]",Domestic
840557,2024-01-20,Rage Forest (Random Civs),"[657452537506562069, 692780064106086420, 767743114575085628, 426026435417866244]","[716142389902704691, 443955685227626517, 394425164231868416, 463259002596360203]",Domestic
840531,2024-01-20,Regicide Fortress (Random Civs),"[716142389902704691, 317357930796023828, 394425164231868416, 635033349206966277]","[454538560348094466, 313042064332029952, 470492953983582219, 715438374357434401]",Domestic
840520,2024-01-20,Oasis(Random Civs),"[716142389902704691, 454538560348094466, 692780064106086420, 736616403599229041]","[238042803093897216, 443955685227626517, 313042064332029952, 470492953983582219]",Domestic
840498,2024-01-20,Mega Random (Random Civs),"[716142389902704691, 443955685227626517, 635025856313557033]","[238042803093897216, 692780064106086420, 470492953983582219]",Domestic
840224,2024-01-19,Kawasan (Random Civs),"[573073267766722561, 749079044917690388, 470492953983582219, 697860695550722089]","[238042803093897216, 692780064106086420, 605758375052967937, 525397136481714186]",Domestic
840194,2024-01-19,Ghost Lake,"[238042803093897216, 692780064106086420, 605758375052967937, 525397136481714186]","[573073267766722561, 749079044917690388, 470492953983582219, 697860695550722089]",Domestic
840160,2024-01-19,Arena (Random civs),"[238042803093897216, 573073267766722561, 697860695550722089]","[692780064106086420, 470492953983582219, 525397136481714186]",Domestic
840110,2024-01-19,Land Nomad (Random Civs),"[573073267766722561, 749079044917690388, 470492953983582219, 697860695550722089]","[238042803093897216, 692780064106086420, 416313753542590474, 525397136481714186]",Domestic
840074,2024-01-19,Arabia,"[692780064106086420, 317357930796023828, 416313753542590474, 525397136481714186]","[573073267766722561, 749079044917690388, 470492953983582219, 697860695550722089]",Domestic
840046,2024-01-19,Valley,"[692780064106086420, 503759402206101545, 714793302582362162, 416313753542590474]","[317357930796023828, 573073267766722561, 446632506934951938, 697860695550722089]",Domestic
840012,2024-01-19,Nomad (Random Civs),"[692780064106086420, 811413902176419860, 525397136481714186, 697860695550722089]","[573073267766722561, 503759402206101545, 714793302582362162, 416313753542590474]",Domestic
840012,2024-01-19,Nomad (Random Civs),"[692780064106086420, 811413902176419860, 525397136481714186, 697860695550722089]","[635025856313557033, 503759402206101545, 714793302582362162, 416313753542590474]",Domestic
840005,2024-01-19,4 lakes (Random civs),"[313042064332029952, 811413902176419860, 542430914836168744, 714793302582362162]","[348849437101260801, 749079044917690388, 503759402206101545, 416313753542590474]",Domestic
839982,2024-01-19,African Clearing (Random Civs),"[314461722817593345, 410863622139412482, 725758030221934692, 223875529600663552]","[657452537506562069, 495896198444613643, 439339450770653185, 323493576631648257]",Domestic
839977,2024-01-19,Beduoins (Random Civs),"[348849437101260801, 749079044917690388, 697862073173934161, 503759402206101545]","[454538560348094466, 635025856313557033, 703469910138814515, 416313753542590474]",Domestic
839959,2024-01-19,Golden Pit,"[692780064106086420, 313042064332029952, 358570022400032768, 945283728643608619]","[695309066771365970, 849334461773774928, 542430914836168744, 714793302582362162]",Domestic
839958,2024-01-19,Hideout(Random Civs),"[703469910138814515, 439339450770653185, 323493576631648257, 635033349206966277]","[495896198444613643, 754608550721880144, 223875529600663552, 503759402206101545]",Domestic
839941,2024-01-19,Nomad (Random Civs),"[703469910138814515, 754608550721880144, 223875529600663552, 635033349206966277]","[495896198444613643, 699611550423711766, 503759402206101545, 426026435417866244]",Domestic
839925,2024-01-19,Runestones( Random Civs),"[314461722817593345, 348849437101260801, 697862073173934161, 394425164231868416]","[522200099783311360, 296465677114671105, 454538560348094466, 749079044917690388]",Domestic
839923,2024-01-19,Golden Lakes (Random Civs),"[725758030221934692, 635025856313557033, 811413902176419860, 849334461773774928]","[692780064106086420, 313042064332029952, 695309066771365970, 714793302582362162]",Domestic
839904,2024-01-19,Rage Forest (Random Civs),"[703469910138814515, 439339450770653185, 323493576631648257, 426026435417866244]","[699611550423711766, 223875529600663552, 635033349206966277, 358570022400032768]",Domestic
839903,2024-01-19,Mega Random (Random Civs),"[522200099783311360, 348849437101260801, 454538560348094466, 692780064106086420]","[314461722817593345, 296465677114671105, 313042064332029952, 394425164231868416]",Domestic
839898,2024-01-19,Team Acropolis (Random Civs),"[348849437101260801, 410863622139412482, 699611550423711766, 394425164231868416]","[495896198444613643, 454538560348094466, 439339450770653185, 635033349206966277]",Domestic
839877,2024-01-19,Regicide Fortress (Random Civs),"[314461722817593345, 703469910138814515, 849334461773774928, 223875529600663552]","[522200099783311360, 692780064106086420, 313042064332029952, 811413902176419860]",Domestic
839857,2024-01-19,Enclosed- Random Civs,"[313042064332029952, 703469910138814515, 695309066771365970, 849334461773774928]","[348849437101260801, 410863622139412482, 394425164231868416, 635033349206966277]",Domestic
839831,2024-01-19,Arabia,"[313042064332029952, 703469910138814515, 394425164231868416, 635033349206966277]","[440357833255682058, 725758030221934692, 695309066771365970, 426026435417866244]",Domestic
839806,2024-01-19,Rage Forest (Random Civs),"[522200099783311360, 348849437101260801, 394425164231868416, 635033349206966277]","[314461722817593345, 695309066771365970, 849334461773774928, 426026435417866244]",Domestic
839791,2024-01-19,Oasis(Random Civs),"[348849437101260801, 849334461773774928, 394425164231868416, 584239778740961299]","[495896198444613643, 317357930796023828, 711266082043854870, 426026435417866244]",Domestic
839355,2024-01-18,Land Madness,"[211286360714117120, 522200099783311360, 573073267766722561, 568705990489276426]","[431327099480047626, 348849437101260801, 811413902176419860, 715438374357434401]",Domestic
839317,2024-01-18,Arena (Random civs),"[573073267766722561, 754608550721880144, 714793302582362162, 463259002596360203]","[348849437101260801, 697862073173934161, 715438374357434401, 697860695550722089]",Domestic
839274,2024-01-18,Land Nomad (Random Civs),"[703469910138814515, 754608550721880144, 223875529600663552, 463259002596360203]","[692780064106086420, 697862073173934161, 568705990489276426, 697860695550722089]",Domestic
839268,2024-01-18,Kawasan,"[314461722817593345, 522200099783311360, 454538560348094466, 348849437101260801]","[431327099480047626, 657452537506562069, 238042803093897216, 573073267766722561]",Brutal
839256,2024-01-18,Kawasan (Random Civs),"[692780064106086420, 703469910138814515, 223875529600663552, 715438374357434401]","[697862073173934161, 695309066771365970, 849334461773774928, 568705990489276426]",Domestic
839254,2024-01-18,4 lakes (Random civs),"[314461722817593345, 568857045080473601, 495896198444613643, 699611550423711766]","[431327099480047626, 296465677114671105, 454538560348094466, 573073267766722561]",Domestic
839253,2024-01-18,Land Nomad (Random Civs),"[703469910138814515, 849334461773774928, 223875529600663552, 715438374357434401]","[692780064106086420, 695309066771365970, 568705990489276426, 510692606913806340]",Domestic
839236,2024-01-18,Golden Lakes (Random Civs),"[314461722817593345, 522200099783311360, 573073267766722561, 699611550423711766]","[568857045080473601, 296465677114671105, 495896198444613643, 348849437101260801]",Domestic
839222,2024-01-18,African Clearing (Random Civs),"[692780064106086420, 410863622139412482, 703469910138814515, 503759402206101545]","[454538560348094466, 695309066771365970, 849334461773774928, 358570022400032768]",Domestic
839197,2024-01-18,Hideout(Random Civs),"[314461722817593345, 522200099783311360, 348849437101260801, 635033349206966277]","[568857045080473601, 296465677114671105, 495896198444613643, 573073267766722561]",Domestic
839187,2024-01-18,Hideout(Random Civs),"[440357833255682058, 410863622139412482, 703469910138814515, 503759402206101545]","[454538560348094466, 695309066771365970, 849334461773774928, 394425164231868416]",Domestic
839169,2024-01-18,Steppe,"[725758030221934692, 703469910138814515, 695309066771365970, 635033349206966277]","[410863622139412482, 697862073173934161, 849334461773774928, 394425164231868416]",Domestic
838627,2024-01-17,Mega Random (Random Civs),"[495896198444613643, 811413902176419860, 503759402206101545, 715438374357434401]","[410863622139412482, 635025856313557033, 754608550721880144, 510692606913806340]",Domestic
838619,2024-01-17,4 lakes (Random civs),"[495896198444613643, 410863622139412482, 715438374357434401, 510692606913806340]","[635025856313557033, 699611550423711766, 754608550721880144, 584450667897290784]",Domestic
838585,2024-01-17,Nomad (Random Civs),"[495896198444613643, 410863622139412482, 714793302582362162, 503759402206101545]","[657452537506562069, 811413902176419860, 463259002596360203, 584450667897290784]",Domestic
838562,2024-01-17,Arena Island (NC Zone) (Random Civs),"[454538560348094466, 573073267766722561, 714793302582362162, 584450667897290784]","[568857045080473601, 699611550423711766, 463259002596360203, 715438374357434401]",Domestic
838554,2024-01-17,Enclosed- Random Civs,"[573073267766722561, 725758030221934692, 699611550423711766, 714793302582362162]","[568857045080473601, 454538560348094466, 463259002596360203, 584450667897290784]",Domestic
838547,2024-01-17,Baltic,"[495896198444613643, 439339450770653185, 635033349206966277, 426026435417866244]","[703469910138814515, 849334461773774928, 223875529600663552, 503759402206101545]",Domestic
838539,2024-01-17,Mega Random (Random Civs),"[703469910138814515, 849334461773774928, 568705990489276426, 503759402206101545]","[495896198444613643, 223875529600663552, 635033349206966277, 426026435417866244]",Domestic
838520,2024-01-17,Arabia,"[314461722817593345, 573073267766722561, 703469910138814515, 439339450770653185]","[657452537506562069, 522200099783311360, 454538560348094466, 503759402206101545]",Domestic
838516,2024-01-17,Team Acropolis (Random Civs),"[410863622139412482, 635033349206966277, 568705990489276426, 714793302582362162]","[495896198444613643, 223875529600663552, 723567999784583239, 510692606913806340]",Domestic
838502,2024-01-17,Golden Pit,"[296465677114671105, 348849437101260801, 703469910138814515, 754608550721880144]","[314461722817593345, 410863622139412482, 723567999784583239, 503759402206101545]",Domestic
838465,2024-01-17,Regicide Fortress (Random Civs),"[410863622139412482, 714677532665839667, 394425164231868416, 714793302582362162]","[522200099783311360, 348849437101260801, 723567999784583239, 584239778740961299]",Domestic
837933,2024-01-16,4 lakes,"[314461722817593345, 211286360714117120, 568857045080473601, 542430914836168744]","[431327099480047626, 522200099783311360, 296465677114671105, 317357930796023828]",Brutal
837899,2024-01-16,Runestones,"[314461722817593345, 522200099783311360, 296465677114671105, 317357930796023828]","[431327099480047626, 657452537506562069, 454538560348094466, 699611550423711766]",Brutal
837854,2024-01-16,Fortress,"[314461722817593345, 454538560348094466, 317357930796023828, 410863622139412482]","[431327099480047626, 657452537506562069, 313042064332029952, 439339450770653185]",Brutal
837838,2024-01-16,Nc23 Chaos Pit,"[314461722817593345, 657452537506562069, 313042064332029952, 699611550423711766]","[431327099480047626, 522200099783311360, 348849437101260801, 410863622139412482]",Brutal
837825,2024-01-16,Runestones( Random Civs),"[657452537506562069, 522200099783311360, 348849437101260801, 410863622139412482]","[314461722817593345, 431327099480047626, 697862073173934161, 699611550423711766]",Domestic
837805,2024-01-16,African Clearing (Random Civs),"[522200099783311360, 725758030221934692, 697862073173934161, 699611550423711766]","[431327099480047626, 348849437101260801, 723567999784583239, 510692606913806340]",Domestic
837450,2024-01-15,Valley,"[522200099783311360, 692780064106086420, 410863622139412482, 699611550423711766]","[431327099480047626, 716142389902704691, 542430914836168744, 416313753542590474]",Domestic
837420,2024-01-15,Hideout(Random Civs),"[716142389902704691, 692780064106086420, 568705990489276426, 714793302582362162]","[431327099480047626, 410863622139412482, 416313753542590474, 715438374357434401]",Domestic
837385,2024-01-15,Migration (Random Civs),"[431327099480047626, 410863622139412482, 749079044917690388, 542430914836168744]","[522200099783311360, 716142389902704691, 692780064106086420, 699611550423711766]",Domestic
837364,2024-01-15,4 lakes (Random civs),"[495896198444613643, 695309066771365970, 568705990489276426, 416313753542590474]","[454538560348094466, 697862073173934161, 811413902176419860, 463259002596360203]",Domestic
837339,2024-01-15,Beduoins (Random Civs),"[495896198444613643, 697862073173934161, 723567999784583239, 463259002596360203]","[454538560348094466, 811413902176419860, 568705990489276426, 416313753542590474]",Domestic
837324,2024-01-15,4 lakes (Random civs),"[692780064106086420, 470492953983582219, 698943503509618729, 715438374357434401]","[716142389902704691, 313042064332029952, 714793302582362162, 767743114575085628]",Domestic
837316,2024-01-15,Kawasan (Random Civs),"[692780064106086420, 313042064332029952, 470492953983582219, 426026435417866244]","[716142389902704691, 495896198444613643, 714793302582362162, 510692606913806340]",Domestic
837314,2024-01-15,Baltic,"[454538560348094466, 703469910138814515, 697862073173934161, 463259002596360203]","[657452537506562069, 723567999784583239, 568705990489276426, 416313753542590474]",Domestic
837289,2024-01-15,Steppe,"[657452537506562069, 849334461773774928, 723567999784583239, 426026435417866244]","[454538560348094466, 703469910138814515, 568705990489276426, 416313753542590474]",Domestic
837287,2024-01-15,Arena (Random civs),"[313042064332029952, 699611550423711766, 401748724021329920, 714793302582362162]","[495896198444613643, 716142389902704691, 715438374357434401, 510692606913806340]",Domestic
837266,2024-01-15,Golden Pit,"[522200099783311360, 703469910138814515, 849334461773774928, 723567999784583239]","[716142389902704691, 454538560348094466, 568705990489276426, 714793302582362162]",Domestic
837244,2024-01-15,Runestones( Random Civs),"[313042064332029952, 470492953983582219, 635025856313557033, 426026435417866244]","[495896198444613643, 699611550423711766, 416313753542590474, 715438374357434401]",Domestic
837232,2024-01-15,Bo3 Donut,"[431327099480047626, 348849437101260801, 454538560348094466, 849334461773774928]","[314461722817593345, 522200099783311360, 703469910138814515, 811413902176419860]",Brutal
837207,2024-01-15,Team Acropolis (Random Civs),"[314461722817593345, 348849437101260801, 703469910138814515, 849334461773774928]","[431327099480047626, 522200099783311360, 454538560348094466, 715438374357434401]",Domestic
837179,2024-01-15,Rage Forest (Random Civs),"[410863622139412482, 703469910138814515, 697862073173934161, 605758375052967937]","[431327099480047626, 313042064332029952, 715438374357434401, 584239778740961299]",Domestic
837166,2024-01-15,Oasis(Random Civs),"[454538560348094466, 410863622139412482, 573073267766722561, 703469910138814515]","[657452537506562069, 348849437101260801, 542430914836168744, 394425164231868416]",Domestic
837144,2024-01-15,Nomad (Random Civs),"[657452537506562069, 410863622139412482, 394425164231868416, 715438374357434401]","[454538560348094466, 348849437101260801, 542430914836168744, 698943503509618729]",Domestic
837112,2024-01-15,Arabia,"[410863622139412482, 714677532665839667, 313042064332029952, 542430914836168744]","[454538560348094466, 348849437101260801, 304272299534581762, 715438374357434401]",Domestic
837099,2024-01-15,Arena Island (NC Zone) (Random Civs),"[454538560348094466, 410863622139412482, 313042064332029952, 304272299534581762]","[431327099480047626, 348849437101260801, 542430914836168744, 715438374357434401]",Domestic
836378,2024-01-14,African Clearing (Random Civs),"[314461722817593345, 695309066771365970, 223875529600663552, 715438374357434401]","[495896198444613643, 348849437101260801, 313042064332029952, 714793302582362162]",Domestic
836367,2024-01-14,Kawasan (Random Civs),"[495896198444613643, 313042064332029952, 394425164231868416, 510692606913806340]","[314461722817593345, 714793302582362162, 715438374357434401, 584239778740961299]",Domestic
836353,2024-01-14,Chaos Pit (Random Civs),"[657452537506562069, 495896198444613643, 714793302582362162, 715438374357434401]","[314461722817593345, 703469910138814515, 394425164231868416, 510692606913806340]",Domestic
836335,2024-01-14,4 lakes (Random civs),"[692780064106086420, 573073267766722561, 394425164231868416, 723567999784583239]","[657452537506562069, 849334461773774928, 509251341105889280, 945283728643608619]",Domestic
836322,2024-01-14,Arena (Random civs),"[313042064332029952, 695309066771365970, 714793302582362162, 584239778740961299]","[573073267766722561, 542430914836168744, 715438374357434401, 767743114575085628]",Domestic
836303,2024-01-14,Runestones( Random Civs),"[697862073173934161, 849334461773774928, 223875529600663552, 715438374357434401]","[573073267766722561, 542430914836168744, 394425164231868416, 584239778740961299]",Domestic
836281,2024-01-14,Haboob (Random Civs),"[657452537506562069, 573073267766722561, 313042064332029952, 635025856313557033]","[314461722817593345, 522200099783311360, 223875529600663552, 714793302582362162]",Domestic
836277,2024-01-14,Land Nomad (Random Civs),"[695309066771365970, 699611550423711766, 584239778740961299, 945283728643608619]","[849334461773774928, 394425164231868416, 715438374357434401, 510692606913806340]",Domestic
836276,2024-01-14,Valley,"[495896198444613643, 313042064332029952, 697862073173934161, 767743114575085628]","[573073267766722561, 635025856313557033, 223875529600663552, 714793302582362162]",Domestic
836262,2024-01-14,Land Madness,"[695309066771365970, 697862073173934161, 584450667897290784, 510692606913806340]","[849334461773774928, 358570022400032768, 714793302582362162, 715438374357434401]",Domestic
836258,2024-01-14,Ghost Lake,"[211286360714117120, 697862073173934161, 849334461773774928, 715438374357434401]","[657452537506562069, 695309066771365970, 714793302582362162, 584450667897290784]",Domestic
836252,2024-01-14,Arabia,"[211286360714117120, 849334461773774928, 394425164231868416, 714793302582362162]","[657452537506562069, 635025856313557033, 446632506934951938, 584450667897290784]",Domestic
836239,2024-01-14,Rage Forest (Random Civs),"[211286360714117120, 443955685227626517, 715438374357434401, 767743114575085628]","[238042803093897216, 695309066771365970, 394425164231868416, 584450667897290784]",Domestic
836231,2024-01-14,Nomad (Random Civs),"[211286360714117120, 635025856313557033, 715438374357434401, 767743114575085628]","[238042803093897216, 695309066771365970, 394425164231868416, 584450667897290784]",Domestic
836225,2024-01-14,Team Islands,"[211286360714117120, 440357833255682058, 394425164231868416, 584450667897290784]","[238042803093897216, 635025856313557033, 695309066771365970, 715438374357434401]",Domestic
835703,2024-01-13,African Clearing (Random Civs),"[568705990489276426, 416313753542590474, 714793302582362162, 697860695550722089]","[754608550721880144, 723567999784583239, 711266082043854870, 525397136481714186]",Domestic
835671,2024-01-13,Arena Island (NC Zone) (Random Civs),"[522200099783311360, 348849437101260801, 754608550721880144, 759153260136366131]","[692780064106086420, 410863622139412482, 695309066771365970, 723567999784583239]",Domestic
835661,2024-01-13,Regicide Fortress (Random Civs),"[223875529600663552, 568705990489276426, 446632506934951938, 525397136481714186]","[703469910138814515, 416313753542590474, 714793302582362162, 697860695550722089]",Domestic
835653,2024-01-13,Oasis(Random Civs),"[313042064332029952, 323493576631648257, 403224440034426890, 715438374357434401]","[495896198444613643, 697862073173934161, 698943503509618729, 510692606913806340]",Domestic
835644,2024-01-13,Arena (Random civs),"[522200099783311360, 348849437101260801, 692780064106086420, 759153260136366131]","[454538560348094466, 410863622139412482, 714677532665839667, 695309066771365970]",Domestic
835642,2024-01-13,Oasis(Random Civs),"[703469910138814515, 416313753542590474, 714793302582362162, 697860695550722089]","[223875529600663552, 568705990489276426, 446632506934951938, 525397136481714186]",Domestic
835619,2024-01-13,4 lakes (Random civs),"[431327099480047626, 313042064332029952, 223875529600663552, 446632506934951938]","[522200099783311360, 348849437101260801, 692780064106086420, 715438374357434401]",Domestic
835600,2024-01-13,Land Madness,"[703469910138814515, 714793302582362162, 584450667897290784, 525397136481714186]","[699611550423711766, 568705990489276426, 416313753542590474, 697860695550722089]",Domestic
835580,2024-01-13,Runestones( Random Civs),"[703469910138814515, 699611550423711766, 416313753542590474, 697860695550722089]","[223875529600663552, 568705990489276426, 714793302582362162, 584450667897290784]",Domestic
835554,2024-01-13,Rage Forest (Random Civs),"[454538560348094466, 692780064106086420, 635033349206966277, 714793302582362162]","[522200099783311360, 703469910138814515, 699611550423711766, 584450667897290784]",Domestic
835532,2024-01-13,Team Acropolis (Random Civs),"[313042064332029952, 695309066771365970, 223875529600663552, 889573070409465887]","[410863622139412482, 470492953983582219, 416313753542590474, 697860695550722089]",Domestic
835523,2024-01-13,Golden Pit,"[692780064106086420, 699611550423711766, 635033349206966277, 525397136481714186]","[635025856313557033, 703469910138814515, 542430914836168744, 584450667897290784]",Domestic
835503,2024-01-13,Nomad (Random Civs),"[313042064332029952, 695309066771365970, 759153260136366131, 584239778740961299]","[410863622139412482, 470492953983582219, 416313753542590474, 697860695550722089]",Domestic
