"match_id","at","user_id","rating_before","rating_change","deviation_before","deviation_change","reason"
1064524,2024-11-10 19:00:03,649505118152294421,1436,11,75,0,4v4
1064524,2024-11-10 19:00:03,511604233267707925,1175,-11,75,0,4v4
1064568,2024-11-10 20:33:45,458557005385302026,1855,20,75,0,4v4
1064568,2024-11-10 20:33:45,739435983707308062,1066,-20,75,0,4v4
1064568,2024-11-10 20:33:45,573073267766722561,2137,-20,75,0,4v4
1064568,2024-11-10 20:33:45,435111409320198167,1118,-20,75,0,4v4
1064568,2024-11-10 20:33:45,649505118152294421,1447,20,75,0,4v4
1064568,2024-11-10 20:33:46,354990093980663809,919,20,75,0,4v4
1067261,2024-11-15 17:50:39,739435983707308062,1046,-15,75,0,4v4
1067261,2024-11-15 17:50:39,715923016412037221,1082,-15,75,0,4v4
1067261,2024-11-15 17:50:39,354904864066764804,1573,15,75,0,4v4
1067261,2024-11-15 17:50:39,1010781418458206329,1011,15,75,0,4v4
1067261,2024-11-15 17:50:39,511604233267707925,1164,15,75,0,4v4
1067261,2024-11-15 17:50:39,509251341105889280,1599,-15,75,0,4v4
1067294,2024-11-15 19:26:34,739435983707308062,1031,14,75,0,4v4
1067294,2024-11-15 19:26:34,354990093980663809,939,-14,75,0,4v4
1067294,2024-11-15 19:26:34,458557005385302026,1875,14,75,0,4v4
1067294,2024-11-15 19:26:34,1093481859607957514,699,14,75,0,4v4
1067294,2024-11-15 19:26:34,715923016412037221,1067,-14,75,0,4v4
1067294,2024-11-15 19:26:34,797796953269338133,1009,14,75,0,4v4
1067294,2024-11-15 19:26:34,1024061084233125888,1290,-14,75,0,4v4
1067294,2024-11-15 19:26:34,328978193312776212,1329,-14,75,0,4v4
1067314,2024-11-15 20:02:52,1010781418458206329,1026,-17,75,0,4v4
1067314,2024-11-15 20:02:52,739435983707308062,1045,17,75,0,4v4
1067314,2024-11-15 20:02:52,1093481859607957514,713,-17,75,0,4v4
1067314,2024-11-15 20:02:52,328978193312776212,1315,-17,75,0,4v4
1067314,2024-11-15 20:02:52,715923016412037221,1053,17,75,0,4v4
1067314,2024-11-15 20:02:52,354990093980663809,925,17,75,0,4v4
1067343,2024-11-15 20:49:01,354904864066764804,1588,-13,75,0,4v4
1067343,2024-11-15 20:49:01,1010781418458206329,1009,13,75,0,4v4
1067343,2024-11-15 20:49:01,715923016412037221,1070,-13,75,0,4v4
1067343,2024-11-15 20:49:01,739435983707308062,1062,13,75,0,4v4
1067343,2024-11-15 20:49:01,354990093980663809,942,-13,75,0,4v4
1067343,2024-11-15 20:49:01,328978193312776212,1298,13,75,0,4v4
1067343,2024-11-15 20:49:01,1024061084233125888,1276,13,75,0,4v4
1067343,2024-11-15 20:49:01,797796953269338133,1023,-13,75,0,4v4
1067367,2024-11-15 21:19:36,458557005385302026,1889,15,75,0,4v4
1067367,2024-11-15 21:19:36,354904864066764804,1575,-15,75,0,4v4
1067367,2024-11-15 21:19:36,1010781418458206329,1022,-15,75,0,4v4
1067367,2024-11-15 21:19:36,739435983707308062,1075,15,75,0,4v4
1067367,2024-11-15 21:19:36,1033770965127135333,1577,-15,75,0,4v4
1067367,2024-11-15 21:19:36,1024061084233125888,1289,15,75,0,4v4
1067367,2024-11-15 21:19:36,715923016412037221,1057,-15,75,0,4v4
1067367,2024-11-15 21:19:36,354990093980663809,929,15,75,0,4v4
1067800,2024-11-16 07:39:05,354990093980663809,944,13,75,0,4v4
1067800,2024-11-16 07:39:05,695276693362835466,1434,13,75,0,4v4
1067800,2024-11-16 07:39:05,715923016412037221,1042,-13,75,0,4v4
1067800,2024-11-16 07:39:05,354904864066764804,1560,-13,75,0,4v4
1067800,2024-11-16 07:39:05,1093481859607957514,696,-13,75,0,4v4
1067800,2024-11-16 07:39:05,1010781418458206329,1007,13,75,0,4v4
1067819,2024-11-16 08:24:56,354904864066764804,1547,23,75,0,4v4
1067819,2024-11-16 08:24:56,1010781418458206329,1020,-23,75,0,4v4
1067819,2024-11-16 08:24:56,1093481859607957514,683,23,75,0,4v4
1067819,2024-11-16 08:24:56,695276693362835466,1447,-23,75,0,4v4
1067819,2024-11-16 08:24:56,715923016412037221,1029,23,75,0,4v4
1067819,2024-11-16 08:24:56,354990093980663809,957,-23,75,0,4v4
1067832,2024-11-16 09:07:51,435111409320198167,1098,14,75,0,4v4
1067832,2024-11-16 09:07:51,695276693362835466,1424,-14,75,0,4v4
1067832,2024-11-16 09:07:51,354904864066764804,1570,14,75,0,4v4
1067832,2024-11-16 09:07:51,354990093980663809,934,-14,75,0,4v4
1067832,2024-11-16 09:07:51,739435983707308062,1090,-14,75,0,4v4
1067832,2024-11-16 09:07:51,1010781418458206329,997,-14,75,0,4v4
1067832,2024-11-16 09:07:51,715923016412037221,1052,14,75,0,4v4
1067832,2024-11-16 09:07:51,1093481859607957514,706,14,75,0,4v4
1067861,2024-11-16 09:47:16,458557005385302026,1904,17,75,0,4v4
1067861,2024-11-16 09:47:16,1010781418458206329,983,17,75,0,4v4
1067861,2024-11-16 09:47:16,739435983707308062,1076,17,75,0,4v4
1067861,2024-11-16 09:47:16,354904864066764804,1584,-17,75,0,4v4
1067861,2024-11-16 09:47:16,695276693362835466,1410,17,75,0,4v4
1067861,2024-11-16 09:47:16,751100943218507815,1591,-17,75,0,4v4
1067861,2024-11-16 09:47:16,509251341105889280,1584,-17,75,0,4v4
1067861,2024-11-16 09:47:16,1093481859607957514,720,-17,75,0,4v4
1067882,2024-11-16 10:35:03,736088924115435550,759,17,75,0,4v4
1067882,2024-11-16 10:35:03,751100943218507815,1574,17,75,0,4v4
1067882,2024-11-16 10:35:03,354904864066764804,1567,-17,75,0,4v4
1067882,2024-11-16 10:35:03,739435983707308062,1093,-17,75,0,4v4
1067882,2024-11-16 10:35:03,695276693362835466,1427,-17,75,0,4v4
1067882,2024-11-16 10:35:03,509251341105889280,1567,-17,75,0,4v4
1067882,2024-11-16 10:35:03,573073267766722561,2117,17,75,0,4v4
1067882,2024-11-16 10:35:03,435111409320198167,1112,17,75,0,4v4
1067916,2024-11-16 11:15:50,354990093980663809,920,15,75,0,4v4
1067916,2024-11-16 11:15:50,354904864066764804,1550,-15,75,0,4v4
1067916,2024-11-16 11:15:50,751100943218507815,1591,-15,75,0,4v4
1067916,2024-11-16 11:15:50,715923016412037221,1066,-15,75,0,4v4
1067916,2024-11-16 11:15:50,695276693362835466,1410,15,75,0,4v4
1067916,2024-11-16 11:15:50,1010781418458206329,1000,15,75,0,4v4
1067916,2024-11-16 11:15:50,458557005385302026,1921,15,75,0,4v4
1067916,2024-11-16 11:15:50,828672992976437267,1102,-15,75,0,4v4
1067942,2024-11-16 11:58:12,354904864066764804,1535,-18,75,0,4v4
1067942,2024-11-16 11:58:12,715923016412037221,1051,18,75,0,4v4
1067942,2024-11-16 11:58:12,354990093980663809,935,-18,75,0,4v4
1067942,2024-11-16 11:58:12,1010781418458206329,1015,18,75,0,4v4
1067942,2024-11-16 11:58:12,695276693362835466,1425,-18,75,0,4v4
1067942,2024-11-16 11:58:12,581434797117669386,654,18,75,0,4v4
1067942,2024-11-16 11:58:12,828672992976437267,1087,18,75,0,4v4
1067989,2024-11-16 14:30:58,354904864066764804,1517,-9,75,0,4v4
1067989,2024-11-16 14:30:58,736088924115435550,776,9,75,0,4v4
1067989,2024-11-16 14:30:58,715923016412037221,1069,9,75,0,4v4
1067989,2024-11-16 14:30:58,1010781418458206329,1033,9,75,0,4v4
1067989,2024-11-16 14:30:58,828672992976437267,1105,-9,75,0,4v4
1067989,2024-11-16 14:30:58,797796953269338133,1010,9,75,0,4v4
1067989,2024-11-16 14:30:58,739435983707308062,1076,-9,75,0,4v4
1068025,2024-11-16 15:48:32,736088924115435550,785,-13,75,0,4v4
1068025,2024-11-16 15:48:32,828672992976437267,1096,-13,75,0,4v4
1068025,2024-11-16 15:48:32,715923016412037221,1078,13,75,0,4v4
1068025,2024-11-16 15:48:32,295006655702237184,913,13,75,0,4v4
1068047,2024-11-16 16:14:32,715923016412037221,1091,-12,75,0,4v4
1068047,2024-11-16 16:14:32,354904864066764804,1508,12,75,0,4v4
1068047,2024-11-16 16:14:32,458557005385302026,1936,-12,75,0,4v4
1068047,2024-11-16 16:14:32,828672992976437267,1083,12,75,0,4v4
1068047,2024-11-16 16:14:32,797796953269338133,1019,12,75,0,4v4
1068047,2024-11-16 16:14:32,736088924115435550,772,-12,75,0,4v4
1068047,2024-11-16 16:14:32,511604233267707925,1179,12,75,0,4v4
1068047,2024-11-16 16:14:32,295006655702237184,926,-12,75,0,4v4
1068075,2024-11-16 17:01:44,1093481859607957514,703,26,75,0,4v4
1068075,2024-11-16 17:01:44,354904864066764804,1520,-26,75,0,4v4
1068075,2024-11-16 17:01:44,828672992976437267,1095,-26,75,0,4v4
1068075,2024-11-16 17:01:44,511604233267707925,1191,26,75,0,4v4
1068075,2024-11-16 17:01:44,715923016412037221,1079,-26,75,0,4v4
1068075,2024-11-16 17:01:44,751100943218507815,1576,26,75,0,4v4
1068091,2024-11-16 17:54:51,511604233267707925,1217,11,75,0,4v4
1068091,2024-11-16 17:54:51,1024061084233125888,1304,-11,75,0,4v4
1068091,2024-11-16 17:54:51,828672992976437267,1069,11,75,0,4v4
1068091,2024-11-16 17:54:51,751100943218507815,1602,-11,75,0,4v4
1068091,2024-11-16 17:54:51,354904864066764804,1494,11,75,0,4v4
1068091,2024-11-16 17:54:51,1093481859607957514,729,-11,75,0,4v4
1068121,2024-11-16 18:48:46,695276693362835466,1407,13,75,0,4v4
1068121,2024-11-16 18:48:46,1010781418458206329,1042,13,75,0,4v4
1068121,2024-11-16 18:48:46,511604233267707925,1228,-13,75,0,4v4
1068121,2024-11-16 18:48:46,354904864066764804,1505,13,75,0,4v4
1068121,2024-11-16 18:48:46,1024061084233125888,1293,-13,75,0,4v4
1068121,2024-11-16 18:48:46,1093481859607957514,718,13,75,0,4v4
1068121,2024-11-16 18:48:46,828672992976437267,1080,-13,75,0,4v4
1068121,2024-11-16 18:48:46,715923016412037221,1053,-13,75,0,4v4
1068167,2024-11-16 20:00:20,1010781418458206329,1055,-12,75,0,4v4
1068167,2024-11-16 20:00:20,354904864066764804,1518,12,75,0,4v4
1068167,2024-11-16 20:00:20,695276693362835466,1420,-12,75,0,4v4
1068167,2024-11-16 20:00:20,354990093980663809,917,12,75,0,4v4
1068167,2024-11-16 20:00:20,797796953269338133,1031,12,75,0,4v4
1068167,2024-11-16 20:00:20,715923016412037221,1040,12,75,0,4v4
1068167,2024-11-16 20:00:20,736088924115435550,760,-12,75,0,4v4
1068167,2024-11-16 20:00:20,511604233267707925,1215,-12,75,0,4v4
1068197,2024-11-16 20:54:30,695276693362835466,1408,11,75,0,4v4
1068197,2024-11-16 20:54:30,354904864066764804,1530,11,75,0,4v4
1068197,2024-11-16 20:54:30,828672992976437267,1067,-11,75,0,4v4
1068197,2024-11-16 20:54:30,1010781418458206329,1043,11,75,0,4v4
1068197,2024-11-16 20:54:30,739435983707308062,1067,-11,75,0,4v4
1068197,2024-11-16 20:54:30,354990093980663809,929,11,75,0,4v4
1068197,2024-11-16 20:54:30,458557005385302026,1924,-11,75,0,4v4
1068197,2024-11-16 20:54:30,736088924115435550,748,-11,75,0,4v4
1068225,2024-11-16 21:25:12,328978193312776212,1311,-14,75,0,4v4
1068225,2024-11-16 21:25:12,739435983707308062,1056,14,75,0,4v4
1068225,2024-11-16 21:25:12,1033770965127135333,1562,-14,75,0,4v4
1068225,2024-11-16 21:25:12,695276693362835466,1419,14,75,0,4v4
1068225,2024-11-16 21:25:12,1010781418458206329,1054,-14,75,0,4v4
1068225,2024-11-16 21:25:12,354904864066764804,1541,-14,75,0,4v4
1068225,2024-11-16 21:25:12,458557005385302026,1913,14,75,0,4v4
1068225,2024-11-16 21:25:12,828672992976437267,1056,14,75,0,4v4
1068247,2024-11-16 22:04:51,1024061084233125888,1280,14,75,0,4v4
1068247,2024-11-16 22:04:51,354904864066764804,1527,14,75,0,4v4
1068247,2024-11-16 22:04:51,739435983707308062,1070,-14,75,0,4v4
1068247,2024-11-16 22:04:51,1010781418458206329,1040,-14,75,0,4v4
1068247,2024-11-16 22:04:51,695276693362835466,1433,-14,75,0,4v4
1068247,2024-11-16 22:04:51,328978193312776212,1297,14,75,0,4v4
1068247,2024-11-16 22:04:51,1033770965127135333,1548,14,75,0,4v4
1068247,2024-11-16 22:04:51,573073267766722561,2134,-14,75,0,4v4
1068268,2024-11-16 23:01:22,1010781418458206329,1026,-11,75,0,4v4
1068268,2024-11-16 23:01:22,1024061084233125888,1294,11,75,0,4v4
1068268,2024-11-16 23:01:22,573073267766722561,2120,-11,75,0,4v4
1068268,2024-11-16 23:01:22,739435983707308062,1056,-11,75,0,4v4
1068268,2024-11-16 23:01:22,354904864066764804,1541,11,75,0,4v4
1068268,2024-11-16 23:01:22,1033770965127135333,1562,11,75,0,4v4
1068268,2024-11-16 23:01:22,695276693362835466,1419,-11,75,0,4v4
1068268,2024-11-16 23:01:22,328978193312776212,1311,11,75,0,4v4
1068627,2024-11-17 10:04:52,736088924115435550,751,-14,75,0,4v4
1068627,2024-11-17 10:04:52,435111409320198167,1115,-14,75,0,4v4
1068627,2024-11-17 10:04:52,695276693362835466,1394,14,75,0,4v4
1068627,2024-11-17 10:04:52,458557005385302026,1941,14,75,0,4v4
1068627,2024-11-17 10:04:52,511604233267707925,1189,14,75,0,4v4
1068627,2024-11-17 10:04:52,1010781418458206329,1015,14,75,0,4v4
1068627,2024-11-17 10:04:52,1033770965127135333,1587,-14,75,0,4v4
1068627,2024-11-17 10:04:52,573073267766722561,2109,-14,75,0,4v4
NULL,2024-11-17 10:57:45,581434797117669386,672,328,75,0,manual seeding
NULL,2024-11-17 10:59:06,581434797117669386,1000,-50,75,0,manual seeding
1068639,2024-11-17 11:02:23,739435983707308062,1059,-8,75,0,4v4
1068639,2024-11-17 11:02:23,828672992976437267,1070,-8,75,0,4v4
1068639,2024-11-17 11:02:23,509251341105889280,1536,8,75,0,4v4
1068639,2024-11-17 11:02:23,695276693362835466,1408,-8,75,0,4v4
1068639,2024-11-17 11:02:23,581434797117669386,950,8,75,0,4v4
1068639,2024-11-17 11:02:23,715923016412037221,1052,-8,75,0,4v4
1068639,2024-11-17 11:02:23,736088924115435550,737,8,75,0,4v4
1068639,2024-11-17 11:02:23,1033770965127135333,1573,8,75,0,4v4
1068686,2024-11-17 11:43:47,354990093980663809,940,14,75,0,4v4
1068686,2024-11-17 11:43:47,695309066771365970,1615,-14,75,0,4v4
1068686,2024-11-17 11:43:47,581434797117669386,958,-14,75,0,4v4
1068686,2024-11-17 11:43:47,695276693362835466,1400,14,75,0,4v4
1068686,2024-11-17 11:43:47,511604233267707925,1203,14,75,0,4v4
1068686,2024-11-17 11:43:47,354904864066764804,1552,-14,75,0,4v4
1068686,2024-11-17 11:43:47,736088924115435550,745,-14,75,0,4v4
1068686,2024-11-17 11:43:47,328978193312776212,1322,14,75,0,4v4
1068691,2024-11-17 12:23:51,736088924115435550,731,-12,75,0,4v4
1068691,2024-11-17 12:23:51,581434797117669386,944,12,75,0,4v4
1068691,2024-11-17 12:23:51,354904864066764804,1538,-12,75,0,4v4
1068691,2024-11-17 12:23:51,695309066771365970,1601,12,75,0,4v4
1068691,2024-11-17 12:23:51,354990093980663809,954,12,75,0,4v4
1068691,2024-11-17 12:23:51,328978193312776212,1336,-12,75,0,4v4
1068691,2024-11-17 12:23:51,828672992976437267,1062,-12,75,0,4v4
1068691,2024-11-17 12:23:51,511604233267707925,1217,12,75,0,4v4
1068710,2024-11-17 13:02:11,354904864066764804,1526,13,75,0,4v4
1068710,2024-11-17 13:02:11,1010781418458206329,1029,13,75,0,4v4
1068710,2024-11-17 13:02:11,739435983707308062,1051,-13,75,0,4v4
1068710,2024-11-17 13:02:11,695276693362835466,1414,13,75,0,4v4
1068710,2024-11-17 13:02:11,715923016412037221,1044,13,75,0,4v4
1068710,2024-11-17 13:02:11,695309066771365970,1613,-13,75,0,4v4
1068710,2024-11-17 13:02:11,1033770965127135333,1581,-13,75,0,4v4
1068710,2024-11-17 13:02:11,1093481859607957514,731,-13,75,0,4v4
1068711,2024-11-17 13:07:21,581434797117669386,956,0,75,0,4v4
1068711,2024-11-17 13:07:21,1241745368077697135,1944,0,75,0,4v4
1068711,2024-11-17 13:07:21,828672992976437267,1050,0,75,0,4v4
1068711,2024-11-17 13:07:21,354990093980663809,966,0,75,0,4v4
1068723,2024-11-17 14:02:08,328978193312776212,1324,-13,75,0,4v4
1068723,2024-11-17 14:02:08,695309066771365970,1600,-13,75,0,4v4
1068723,2024-11-17 14:02:08,695276693362835466,1427,-13,75,0,4v4
1068723,2024-11-17 14:02:08,1010781418458206329,1042,13,75,0,4v4
1068723,2024-11-17 14:02:08,739435983707308062,1038,13,75,0,4v4
1068723,2024-11-17 14:02:08,354904864066764804,1539,13,75,0,4v4
1068723,2024-11-17 14:02:08,1093481859607957514,718,-13,75,0,4v4
1068723,2024-11-17 14:02:08,649505118152294421,1467,13,75,0,4v4
1068754,2024-11-17 14:31:12,736088924115435550,719,-14,75,0,4v4
1068754,2024-11-17 14:31:12,828672992976437267,1050,-14,75,0,4v4
1068754,2024-11-17 14:31:12,715923016412037221,1057,14,75,0,4v4
1068754,2024-11-17 14:31:12,511604233267707925,1229,-14,75,0,4v4
1068754,2024-11-17 14:31:12,458557005385302026,1955,14,75,0,4v4
1068754,2024-11-17 14:31:12,1241745368077697135,1944,-14,75,0,4v4
1068754,2024-11-17 14:31:12,354990093980663809,966,14,75,0,4v4
