match_id,date,map,team_a_players,team_b_players
607735,2023-05-19,Land Madness,"[211286360714117120, 463259002596360203, 767743114575085628, 759153260136366131]","[631242860196265997, 512487301717295104, 697862073173934161, 584239778740961299]"
607724,2023-05-19,Atacama,"[714677532665839667, 725758030221934692, 304272299534581762, 223875529600663552]","[811413902176419860, 699611550423711766, 703469910138814515, 849334461773774928]"
607718,2023-05-19,Hideout(Random Civs),"[348849437101260801, 631242860196265997, 697862073173934161, 767743114575085628]","[211286360714117120, 635025856313557033, 512487301717295104, 759153260136366131]"
607711,2023-05-19,Arabia,"[699611550423711766, 703469910138814515, 304272299534581762, 584239778740961299]","[573073267766722561, 714793302582362162, 849334461773774928, 945283728643608619]"
607706,2023-05-19,Runestones( Random Civs),"[722871123129401356, 304272299534581762, 849334461773774928, 584239778740961299]","[699611550423711766, 725758030221934692, 703469910138814515, 945283728643608619]"
607439,2023-05-18,Arena (Random civs),"[635025856313557033, 699611550423711766, 723567999784583239, 503759402206101545]","[722871123129401356, 714677532665839667, 714793302582362162, 715438374357434401]"
607423,2023-05-18,Kawasan (Random Civs),"[635025856313557033, 699611550423711766, 304272299534581762, 568705990489276426]","[722871123129401356, 512487301717295104, 714793302582362162, 698943503509618729]"
607404,2023-05-18,African Clearing (Random civs),"[714677532665839667, 723567999784583239, 304272299534581762, 697862073173934161]","[722871123129401356, 512487301717295104, 635033349206966277, 503759402206101545]"
607396,2023-05-18,Nomad (Random Civs),"[573073267766722561, 703469910138814515, 512487301717295104, 503759402206101545]","[722871123129401356, 304272299534581762, 697862073173934161, 635033349206966277]"
607393,2023-05-18,Valley,"[431327099480047626, 699611550423711766, 849334461773774928, 698943503509618729]","[657452537506562069, 635025856313557033, 439339450770653185, 584239778740961299]"
607385,2023-05-18,Hideout(Random Civs),"[431327099480047626, 699611550423711766, 439339450770653185, 849334461773774928]","[657452537506562069, 573073267766722561, 635025856313557033, 584239778740961299]"
607382,2023-05-18,Valley,"[714677532665839667, 703469910138814515, 723567999784583239, 635033349206966277]","[722871123129401356, 304272299534581762, 697862073173934161, 503759402206101545]"
607380,2023-05-18,Team Acropolis,"[657452537506562069, 635025856313557033, 849334461773774928, 715438374357434401]","[431327099480047626, 699611550423711766, 439339450770653185, 584239778740961299]"
607366,2023-05-18,Ghost Lake,"[722871123129401356, 723567999784583239, 304272299534581762, 503759402206101545]","[348849437101260801, 703469910138814515, 697862073173934161, 635033349206966277]"
607354,2023-05-18,4 lakes (Random civs),"[348849437101260801, 723567999784583239, 304272299534581762, 635033349206966277]","[211286360714117120, 714677532665839667, 699611550423711766, 584239778740961299]"
607107,2023-05-17,Hideout(Random Civs),"[317357930796023828, 512487301717295104, 714793302582362162, 568705990489276426]","[722871123129401356, 699611550423711766, 503759402206101545, 715438374357434401]"
607093,2023-05-17,Runestones( Random Civs),"[699611550423711766, 703469910138814515, 503759402206101545, 715438374357434401]","[512487301717295104, 304272299534581762, 714793302582362162, 945283728643608619]"
607076,2023-05-17,Land Nomad (Random Civs),"[211286360714117120, 722871123129401356, 304272299534581762, 359748983305928704]","[431327099480047626, 635025856313557033, 697862073173934161, 568705990489276426]"
607074,2023-05-17,Valley,"[699611550423711766, 723567999784583239, 568705990489276426, 767743114575085628]","[304272299534581762, 754608550721880144, 697862073173934161, 359748983305928704]"
607068,2023-05-17,Arena (Random civs),"[723567999784583239, 697862073173934161, 359748983305928704, 584239778740961299]","[699611550423711766, 304272299534581762, 945283728643608619, 715438374357434401]"
607066,2023-05-17,Steppe,"[699611550423711766, 304272299534581762, 945283728643608619, 584239778740961299]","[723567999784583239, 359748983305928704, 635033349206966277, 715438374357434401]"
607060,2023-05-17,Land Nomad (Random Civs),"[699611550423711766, 723567999784583239, 635033349206966277, 584239778740961299]","[703469910138814515, 304272299534581762, 359748983305928704, 715438374357434401]"
607049,2023-05-17,African Clearing (Random civs),"[723567999784583239, 304272299534581762, 945283728643608619, 584239778740961299]","[849334461773774928, 635033349206966277, 503759402206101545, 715438374357434401]"
607048,2023-05-17,Team Acropolis,"[723567999784583239, 304272299534581762, 945283728643608619, 584239778740961299]","[510692606913806340, 635033349206966277, 503759402206101545, 715438374357434401]"
606800,2023-05-16,Nomad (Random Civs),"[211286360714117120, 714793302582362162, 359748983305928704, 503759402206101545]","[699611550423711766, 304272299534581762, 754608550721880144, 697862073173934161]"
606797,2023-05-16,Land Madness,"[431327099480047626, 754608550721880144, 510692606913806340, 503759402206101545]","[211286360714117120, 699611550423711766, 304272299534581762, 697862073173934161]"
606781,2023-05-16,Atacama,"[431327099480047626, 211286360714117120, 699611550423711766, 714793302582362162]","[657452537506562069, 572038405836505098, 703469910138814515, 359748983305928704]"
606767,2023-05-16,Golden Pit,"[572038405836505098, 699611550423711766, 304272299534581762, 945283728643608619]","[348849437101260801, 703469910138814515, 754608550721880144, 714793302582362162]"
606756,2023-05-16,Arena (Random civs),"[348849437101260801, 699611550423711766, 703469910138814515, 304272299534581762]","[572038405836505098, 635025856313557033, 754608550721880144, 714793302582362162]"
606565,2023-05-15,Team Islands,"[722871123129401356, 211286360714117120, 714793302582362162, 359748983305928704]","[572038405836505098, 723567999784583239, 848249800402010130, 697862073173934161]"
606559,2023-05-15,Black Forest (Random Civs),"[211286360714117120, 714677532665839667, 848249800402010130, 714793302582362162]","[572038405836505098, 723567999784583239, 697862073173934161, 359748983305928704]"
606555,2023-05-15,Arabia,"[572038405836505098, 714793302582362162, 463259002596360203, 503759402206101545]","[723567999784583239, 848249800402010130, 697862073173934161, 510692606913806340]"
606549,2023-05-15,Land Nomad (Random Civs),"[703469910138814515, 723567999784583239, 304272299534581762, 848249800402010130]","[722871123129401356, 510692606913806340, 714793302582362162, 503759402206101545]"
606543,2023-05-15,Oasis(Random Civs),"[703469910138814515, 723567999784583239, 304272299534581762, 697862073173934161]","[722871123129401356, 714793302582362162, 463259002596360203, 503759402206101545]"
606535,2023-05-15,Hideout(Random Civs),"[348849437101260801, 849334461773774928, 510692606913806340, 463259002596360203]","[703469910138814515, 723567999784583239, 304272299534581762, 848249800402010130]"
606529,2023-05-15,Arena (Random civs),"[703469910138814515, 723567999784583239, 304272299534581762, 848249800402010130]","[348849437101260801, 849334461773774928, 510692606913806340, 463259002596360203]"
606332,2023-05-14,Mega Random (Random Civs),"[568857045080473601, 716142389902704691, 359748983305928704, 715438374357434401]","[749079044917690388, 699611550423711766, 512487301717295104, 304272299534581762]"
606306,2023-05-14,Runestones( Random Civs),"[716142389902704691, 512487301717295104, 304272299534581762, 359748983305928704]","[568857045080473601, 699611550423711766, 714793302582362162, 715438374357434401]"
606300,2023-05-14,Atacama,"[716142389902704691, 699611550423711766, 714793302582362162, 359748983305928704]","[722871123129401356, 512487301717295104, 304272299534581762, 715438374357434401]"
606297,2023-05-14,Arena (Random civs),"[716142389902704691, 699611550423711766, 304272299534581762, 715438374357434401]","[722871123129401356, 714793302582362162, 512487301717295104, 359748983305928704]"
606297,2023-05-14,Arena (Random civs),"[716142389902704691, 699611550423711766, 304272299534581762, 715438374357434401]","[722871123129401356, 714793302582362162, 510692606913806340, 359748983305928704]"
606266,2023-05-14,African Clearing (Random civs),"[722871123129401356, 512487301717295104, 723567999784583239, 304272299534581762]","[573073267766722561, 716142389902704691, 699611550423711766, 510692606913806340]"
606233,2023-05-14,Land Nomad (Random Civs),"[512487301717295104, 304272299534581762, 714793302582362162, 715438374357434401]","[723567999784583239, 754608550721880144, 510692606913806340, 503759402206101545]"
606202,2023-05-14,Arabia,"[722871123129401356, 699611550423711766, 304272299534581762, 714793302582362162]","[716142389902704691, 635025856313557033, 723567999784583239, 503759402206101545]"
606190,2023-05-14,Hideout(Random Civs),"[512487301717295104, 723567999784583239, 697862073173934161, 714793302582362162]","[716142389902704691, 848249800402010130, 503759402206101545, 715438374357434401]"
606163,2023-05-14,Land Madness,"[573073267766722561, 635025856313557033, 503759402206101545, 510692606913806340]","[722871123129401356, 699611550423711766, 723567999784583239, 568705990489276426]"
606151,2023-05-14,Golden Pit,"[657452537506562069, 348849437101260801, 699611550423711766, 848249800402010130]","[314461722817593345, 722871123129401356, 573073267766722561, 714793302582362162]"
606151,2023-05-14,Golden Pit,"[657452537506562069, 348849437101260801, 699611550423711766, 512487301717295104]","[314461722817593345, 722871123129401356, 573073267766722561, 714793302582362162]"
606138,2023-05-14,Runestones( Random Civs),"[573073267766722561, 699611550423711766, 703469910138814515, 849334461773774928]","[722871123129401356, 512487301717295104, 304272299534581762, 714793302582362162]"
606121,2023-05-14,Arena (Random civs),"[573073267766722561, 304272299534581762, 714793302582362162, 584239778740961299]","[635025856313557033, 512487301717295104, 767743114575085628, 584450667897290784]"
606111,2023-05-14,Nomad (Random Civs),"[722871123129401356, 635025856313557033, 512487301717295104, 767743114575085628]","[573073267766722561, 703469910138814515, 723567999784583239, 304272299534581762]"
606099,2023-05-14,African Clearing (Random civs),"[722871123129401356, 635025856313557033, 715438374357434401, 584239778740961299]","[439339450770653185, 703469910138814515, 723567999784583239, 568705990489276426]"
606098,2023-05-14,Oasis(Random Civs),"[722871123129401356, 703469910138814515, 568705990489276426, 715438374357434401]","[635025856313557033, 439339450770653185, 723567999784583239, 584239778740961299]"
606093,2023-05-14,Black Forest (Random Civs),"[722871123129401356, 635025856313557033, 512487301717295104, 584239778740961299]","[439339450770653185, 699611550423711766, 703469910138814515, 723567999784583239]"
606092,2023-05-14,Oasis(Random Civs),"[348849437101260801, 573073267766722561, 223875529600663552, 849334461773774928]","[657452537506562069, 313042064332029952, 714793302582362162, 759153260136366131]"
606085,2023-05-14,Runestones( Random Civs),"[657452537506562069, 714793302582362162, 503759402206101545, 759153260136366131]","[573073267766722561, 313042064332029952, 848249800402010130, 584450667897290784]"
606082,2023-05-14,Hideout(Random Civs),"[699611550423711766, 304272299534581762, 512487301717295104, 635033349206966277]","[635025856313557033, 703469910138814515, 723567999784583239, 715438374357434401]"
606079,2023-05-14,Valley,"[573073267766722561, 313042064332029952, 849334461773774928, 714793302582362162]","[657452537506562069, 848249800402010130, 503759402206101545, 584450667897290784]"
606074,2023-05-14,Hideout(Random Civs),"[572038405836505098, 573073267766722561, 714793302582362162, 503759402206101545]","[657452537506562069, 313042064332029952, 849334461773774928, 584450667897290784]"
606072,2023-05-14,Arabia,"[657452537506562069, 573073267766722561, 584450667897290784, 715438374357434401]","[572038405836505098, 313042064332029952, 848249800402010130, 503759402206101545]"
606071,2023-05-14,Nomad (Random Civs),"[572038405836505098, 313042064332029952, 848249800402010130, 584450667897290784]","[657452537506562069, 635025856313557033, 503759402206101545, 945283728643608619]"
606055,2023-05-14,Ghost Lake,"[313042064332029952, 848249800402010130, 223875529600663552, 510692606913806340]","[572038405836505098, 509251341105889280, 767743114575085628, 715438374357434401]"
605920,2023-05-13,Hamburger(Random Civs),"[211286360714117120, 304272299534581762, 512487301717295104, 715438374357434401]","[296465677114671105, 723567999784583239, 714793302582362162, 359748983305928704]"
605893,2023-05-13,African Clearing (Random civs),"[635025856313557033, 714793302582362162, 584450667897290784, 759153260136366131]","[699611550423711766, 304272299534581762, 359748983305928704, 715438374357434401]"
605881,2023-05-13,Golden Pit,"[699611550423711766, 304272299534581762, 359748983305928704, 584450667897290784]","[211286360714117120, 714793302582362162, 759153260136366131, 715438374357434401]"
605873,2023-05-13,Arena (Random civs),"[431327099480047626, 703469910138814515, 697862073173934161, 584450667897290784]","[657452537506562069, 635025856313557033, 223875529600663552, 945283728643608619]"
605869,2023-05-13,Land Madness,"[572038405836505098, 699611550423711766, 568705990489276426, 715438374357434401]","[211286360714117120, 304272299534581762, 714793302582362162, 759153260136366131]"
605865,2023-05-13,Steppe,"[722871123129401356, 635025856313557033, 223875529600663552, 584450667897290784]","[657452537506562069, 703469910138814515, 697862073173934161, 945283728643608619]"
605863,2023-05-13,Team Islands,"[722871123129401356, 635025856313557033, 697862073173934161, 223875529600663552]","[657452537506562069, 703469910138814515, 512487301717295104, 584450667897290784]"
605862,2023-05-13,Valley,"[304272299534581762, 714793302582362162, 568705990489276426, 759153260136366131]","[394425164231868416, 699611550423711766, 715438374357434401, 584239778740961299]"
605851,2023-05-13,Hideout(Random Civs),"[699611550423711766, 714793302582362162, 510692606913806340, 715438374357434401]","[394425164231868416, 304272299534581762, 759153260136366131, 584239778740961299]"
605848,2023-05-13,Hideout(Random Civs),"[657452537506562069, 703469910138814515, 697862073173934161, 223875529600663552]","[722871123129401356, 631242860196265997, 512487301717295104, 584450667897290784]"
605836,2023-05-13,Land Nomad (Random Civs),"[394425164231868416, 699611550423711766, 635033349206966277, 759153260136366131]","[635025856313557033, 304272299534581762, 568705990489276426, 584239778740961299]"
605835,2023-05-13,Kawasan (Random Civs),"[657452537506562069, 703469910138814515, 510692606913806340, 584450667897290784]","[722871123129401356, 631242860196265997, 697862073173934161, 715438374357434401]"
605824,2023-05-13,Arena (Random civs),"[635025856313557033, 394425164231868416, 635033349206966277, 584239778740961299]","[699611550423711766, 304272299534581762, 512487301717295104, 568705990489276426]"
605824,2023-05-13,Arena (Random civs),"[635025856313557033, 394425164231868416, 635033349206966277, 703469910138814515]","[699611550423711766, 304272299534581762, 512487301717295104, 568705990489276426]"
605824,2023-05-13,Arena (Random civs),"[635025856313557033, 394425164231868416, 635033349206966277, 584450667897290784]","[699611550423711766, 304272299534581762, 512487301717295104, 568705990489276426]"
605824,2023-05-13,Arena (Random civs),"[635025856313557033, 394425164231868416, 635033349206966277, 945283728643608619]","[699611550423711766, 304272299534581762, 512487301717295104, 568705990489276426]"
605818,2023-05-13,Migration (Random Civs),"[722871123129401356, 348849437101260801, 715438374357434401, 584239778740961299]","[631242860196265997, 304272299534581762, 703469910138814515, 759153260136366131]"
605809,2023-05-13,Nomad (Random Civs),"[635025856313557033, 394425164231868416, 512487301717295104, 759153260136366131]","[657452537506562069, 703469910138814515, 635033349206966277, 945283728643608619]"
605809,2023-05-13,Nomad (Random Civs),"[635025856313557033, 714677532665839667, 512487301717295104, 759153260136366131]","[657452537506562069, 703469910138814515, 635033349206966277, 945283728643608619]"
605803,2023-05-13,4 lakes (Random civs),"[394425164231868416, 703469910138814515, 723567999784583239, 715438374357434401]","[722871123129401356, 848249800402010130, 714793302582362162, 584239778740961299]"
605798,2023-05-13,African Clearing (Random civs),"[635025856313557033, 304272299534581762, 703469910138814515, 848249800402010130]","[722871123129401356, 699611550423711766, 714793302582362162, 635033349206966277]"
605761,2023-05-13,Black Forest (Random Civs),"[722871123129401356, 725758030221934692, 714793302582362162, 503759402206101545]","[657452537506562069, 616846514165252132, 723567999784583239, 715438374357434401]"
605761,2023-05-13,Black Forest (Random Civs),"[722871123129401356, 725758030221934692, 304272299534581762, 503759402206101545]","[657452537506562069, 616846514165252132, 723567999784583239, 715438374357434401]"
605751,2023-05-13,Runestones( Random Civs),"[616846514165252132, 849334461773774928, 635033349206966277, 715438374357434401]","[304272299534581762, 714793302582362162, 510692606913806340, 503759402206101545]"
605739,2023-05-13,Arena (Random civs),"[304272299534581762, 849334461773774928, 223875529600663552, 714793302582362162]","[470492953983582219, 767743114575085628, 510692606913806340, 503759402206101545]"
605739,2023-05-13,Arena (Random civs),"[747873911412359178, 849334461773774928, 223875529600663552, 714793302582362162]","[470492953983582219, 767743114575085628, 510692606913806340, 503759402206101545]"
605739,2023-05-13,Arena (Random civs),"[747873911412359178, 849334461773774928, 223875529600663552, 714793302582362162]","[470492953983582219, 584239778740961299, 510692606913806340, 503759402206101545]"
605739,2023-05-13,Arena (Random civs),"[747873911412359178, 849334461773774928, 223875529600663552, 714793302582362162]","[470492953983582219, 304272299534581762, 510692606913806340, 503759402206101545]"
605739,2023-05-13,Arena (Random civs),"[767743114575085628, 849334461773774928, 223875529600663552, 714793302582362162]","[470492953983582219, 304272299534581762, 510692606913806340, 503759402206101545]"
605732,2023-05-13,Hideout(Random Civs),"[635025856313557033, 849334461773774928, 635033349206966277, 503759402206101545]","[470492953983582219, 394425164231868416, 223875529600663552, 584239778740961299]"
605721,2023-05-13,Ghost Lake,"[394425164231868416, 848249800402010130, 635033349206966277, 584239778740961299]","[470492953983582219, 714793302582362162, 503759402206101545, 945283728643608619]"
605715,2023-05-13,Kawasan (Random Civs),"[470492953983582219, 394425164231868416, 503759402206101545, 945283728643608619]","[635025856313557033, 223875529600663552, 849334461773774928, 715438374357434401]"
605710,2023-05-13,Nomad (Random Civs),"[394425164231868416, 849334461773774928, 759153260136366131, 584239778740961299]","[470492953983582219, 848249800402010130, 715438374357434401, 945283728643608619]"
605590,2023-05-12,Amazon Tunnel(Random Civs),"[716142389902704691, 304272299534581762, 714793302582362162, 715438374357434401]","[714677532665839667, 848249800402010130, 509251341105889280, 510692606913806340]"
605579,2023-05-12,Runestones( Random Civs),"[699611550423711766, 848249800402010130, 714793302582362162, 510692606913806340]","[716142389902704691, 304272299534581762, 359748983305928704, 715438374357434401]"
605567,2023-05-12,Arena (Random civs),"[304272299534581762, 849334461773774928, 359748983305928704, 945283728643608619]","[714677532665839667, 714793302582362162, 698943503509618729, 715438374357434401]"
605552,2023-05-12,Mega Random (Random Civs),"[716142389902704691, 699611550423711766, 723567999784583239, 510692606913806340]","[631242860196265997, 635025856313557033, 848249800402010130, 759153260136366131]"
605551,2023-05-12,4 lakes (Random civs),"[304272299534581762, 359748983305928704, 698943503509618729, 715438374357434401]","[849334461773774928, 697862073173934161, 714793302582362162, 945283728643608619]"
605538,2023-05-12,Land Madness,"[849334461773774928, 697862073173934161, 714793302582362162, 945283728643608619]","[304272299534581762, 698943503509618729, 568705990489276426, 715438374357434401]"
605537,2023-05-12,Oasis(Random Civs),"[716142389902704691, 635025856313557033, 848249800402010130, 759153260136366131]","[631242860196265997, 699611550423711766, 723567999784583239, 510692606913806340]"
605528,2023-05-12,Valley,"[849334461773774928, 509251341105889280, 698943503509618729, 568705990489276426]","[754608550721880144, 697862073173934161, 359748983305928704, 584239778740961299]"
605527,2023-05-12,Black Forest (Random Civs),"[631242860196265997, 635025856313557033, 223875529600663552, 714793302582362162]","[657452537506562069, 304272299534581762, 723567999784583239, 715438374357434401]"
605513,2023-05-12,Hideout(Random Civs),"[754608550721880144, 848249800402010130, 359748983305928704, 698943503509618729]","[699611550423711766, 304272299534581762, 849334461773774928, 945283728643608619]"
605511,2023-05-12,Hideout(Random Civs),"[723567999784583239, 697862073173934161, 509251341105889280, 714793302582362162]","[631242860196265997, 223875529600663552, 568705990489276426, 584239778740961299]"
605496,2023-05-12,Golden Pit,"[723567999784583239, 848249800402010130, 697862073173934161, 568705990489276426]","[699611550423711766, 223875529600663552, 509251341105889280, 714793302582362162]"
605494,2023-05-12,Hamburger(Random Civs),"[304272299534581762, 754608550721880144, 359748983305928704, 715438374357434401]","[703469910138814515, 849334461773774928, 635033349206966277, 510692606913806340]"
605485,2023-05-12,Team Islands,"[697862073173934161, 509251341105889280, 714793302582362162, 584450667897290784]","[723567999784583239, 703469910138814515, 635033349206966277, 584239778740961299]"
605483,2023-05-12,Enclosed- Random Civs,"[631242860196265997, 725758030221934692, 568705990489276426, 945283728643608619]","[699611550423711766, 848249800402010130, 223875529600663552, 698943503509618729]"
605477,2023-05-12,African Clearing (Random civs),"[723567999784583239, 703469910138814515, 849334461773774928, 584450667897290784]","[211286360714117120, 714793302582362162, 635033349206966277, 584239778740961299]"
605468,2023-05-12,Oasis(Random Civs),"[725758030221934692, 723567999784583239, 635033349206966277, 584450667897290784]","[211286360714117120, 848249800402010130, 584239778740961299, 945283728643608619]"
605446,2023-05-12,Arena (Random civs),"[394425164231868416, 725758030221934692, 703469910138814515, 635033349206966277]","[211286360714117120, 723567999784583239, 848249800402010130, 584239778740961299]"
605241,2023-05-11,Runestones( Random Civs),"[439339450770653185, 509251341105889280, 714793302582362162, 510692606913806340]","[304272299534581762, 723567999784583239, 359748983305928704, 503759402206101545]"
605231,2023-05-11,Land Nomad (Random Civs),"[359748983305928704, 510692606913806340, 584450667897290784, 715438374357434401]","[849334461773774928, 714793302582362162, 463259002596360203, 945283728643608619]"
605225,2023-05-11,Land Nomad (Random Civs),"[657452537506562069, 304272299534581762, 698943503509618729, 584239778740961299]","[722871123129401356, 439339450770653185, 723567999784583239, 503759402206101545]"
605219,2023-05-11,Hideout(Random Civs),"[359748983305928704, 714793302582362162, 584450667897290784, 568705990489276426]","[754608550721880144, 697862073173934161, 849334461773774928, 945283728643608619]"
605209,2023-05-11,Hideout(Random Civs),"[211286360714117120, 304272299534581762, 463259002596360203, 584239778740961299]","[722871123129401356, 723567999784583239, 698943503509618729, 503759402206101545]"
605205,2023-05-11,Steppe,"[431327099480047626, 697862073173934161, 849334461773774928, 714793302582362162]","[657452537506562069, 572038405836505098, 584450667897290784, 715438374357434401]"
605200,2023-05-11,Land Madness,"[635025856313557033, 725758030221934692, 223875529600663552, 568705990489276426]","[211286360714117120, 723567999784583239, 510692606913806340, 463259002596360203]"
605199,2023-05-11,Migration (Random Civs),"[431327099480047626, 697862073173934161, 714793302582362162, 584450667897290784]","[572038405836505098, 296465677114671105, 715438374357434401, 584239778740961299]"
605194,2023-05-11,African Clearing (Random civs),"[635025856313557033, 723567999784583239, 223875529600663552, 568705990489276426]","[211286360714117120, 725758030221934692, 714793302582362162, 463259002596360203]"
605193,2023-05-11,Valley,"[211286360714117120, 463259002596360203, 584450667897290784, 635025856313557033]","[723567999784583239, 223875529600663552, 714793302582362162, 568705990489276426]"
605193,2023-05-11,Valley,"[211286360714117120, 463259002596360203, 584450667897290784, 503759402206101545]","[723567999784583239, 223875529600663552, 714793302582362162, 568705990489276426]"
605001,2023-05-10,Runestones( Random Civs),"[304272299534581762, 509251341105889280, 714793302582362162, 503759402206101545]","[699611550423711766, 723567999784583239, 759153260136366131, 715438374357434401]"
604995,2023-05-10,Golden Pit,"[699611550423711766, 723567999784583239, 759153260136366131, 503759402206101545]","[304272299534581762, 509251341105889280, 714793302582362162, 715438374357434401]"
604990,2023-05-10,Oasis(Random Civs),"[714793302582362162, 525397136481714186, 433305993867165706, 759153260136366131]","[697862073173934161, 359748983305928704, 463259002596360203, 503759402206101545]"
604982,2023-05-10,Enclosed- Random Civs,"[635025856313557033, 304272299534581762, 509251341105889280, 715438374357434401]","[317357930796023828, 699611550423711766, 849334461773774928, 945283728643608619]"
604980,2023-05-10,Team Islands,"[722871123129401356, 697862073173934161, 714793302582362162, 759153260136366131]","[714677532665839667, 703469910138814515, 754608550721880144, 359748983305928704]"
604972,2023-05-10,Nomad (Random Civs),"[722871123129401356, 359748983305928704, 759153260136366131, 715438374357434401]","[703469910138814515, 754608550721880144, 697862073173934161, 584450667897290784]"
604970,2023-05-10,African Clearing (Random civs),"[317357930796023828, 699611550423711766, 849334461773774928, 945283728643608619]","[635025856313557033, 304272299534581762, 509251341105889280, 463259002596360203]"
604967,2023-05-10,Land Nomad (Random Civs),"[699611550423711766, 849334461773774928, 509251341105889280, 359748983305928704]","[635025856313557033, 304272299534581762, 463259002596360203, 945283728643608619]"
604964,2023-05-10,Amazon Tunnel(Random Civs),"[703469910138814515, 584450667897290784, 759153260136366131, 715438374357434401]","[697862073173934161, 714793302582362162, 433305993867165706, 503759402206101545]"
604963,2023-05-10,Runestones( Random Civs),"[635025856313557033, 811413902176419860, 849334461773774928, 945283728643608619]","[699611550423711766, 304272299534581762, 509251341105889280, 463259002596360203]"
604962,2023-05-10,Black Forest (Random Civs),"[439339450770653185, 697862073173934161, 759153260136366131, 503759402206101545]","[703469910138814515, 714793302582362162, 584450667897290784, 715438374357434401]"
604793,2023-05-09,Oasis(Random Civs),"[635025856313557033, 703469910138814515, 697862073173934161, 714793302582362162]","[317357930796023828, 304272299534581762, 568705990489276426, 759153260136366131]"
604773,2023-05-09,Enclosed- Random Civs,"[304272299534581762, 703469910138814515, 754608550721880144, 759153260136366131]","[317357930796023828, 697862073173934161, 714793302582362162, 568705990489276426]"
604748,2023-05-09,Hideout(Random Civs),"[304272299534581762, 703469910138814515, 714793302582362162, 433305993867165706]","[635025856313557033, 754608550721880144, 697862073173934161, 568705990489276426]"
604735,2023-05-09,4 lakes (Random civs),"[431327099480047626, 568857045080473601, 317357930796023828, 723567999784583239]","[572038405836505098, 211286360714117120, 722871123129401356, 699611550423711766]"
604727,2023-05-09,Steppe,"[572038405836505098, 568857045080473601, 211286360714117120, 699611550423711766]","[431327099480047626, 722871123129401356, 317357930796023828, 723567999784583239]"
604711,2023-05-09,Amazon Tunnel(Random Civs),"[304272299534581762, 439339450770653185, 703469910138814515]","[635025856313557033, 714677532665839667, 714793302582362162]"
604415,2023-05-08,Ghost Lake,"[722871123129401356, 304272299534581762, 568705990489276426, 759153260136366131]","[317357930796023828, 635025856313557033, 723567999784583239, 715438374357434401]"
604412,2023-05-08,Migration (Random Civs),"[317357930796023828, 635025856313557033, 723567999784583239, 715438374357434401]","[722871123129401356, 304272299534581762, 568705990489276426, 759153260136366131]"
604379,2023-05-08,Arabia,"[699611550423711766, 697862073173934161, 568705990489276426, 503759402206101545]","[304272299534581762, 723567999784583239, 759153260136366131, 715438374357434401]"
604379,2023-05-08,Arabia,"[699611550423711766, 697862073173934161, 568705990489276426, 503759402206101545]","[747873911412359178, 723567999784583239, 759153260136366131, 715438374357434401]"
604379,2023-05-08,Arabia,"[304272299534581762, 697862073173934161, 568705990489276426, 503759402206101545]","[747873911412359178, 723567999784583239, 759153260136366131, 715438374357434401]"
604379,2023-05-08,Arabia,"[304272299534581762, 697862073173934161, 568705990489276426, 503759402206101545]","[699611550423711766, 723567999784583239, 759153260136366131, 715438374357434401]"
604364,2023-05-08,Golden Pit,"[699611550423711766, 723567999784583239, 697862073173934161, 503759402206101545]","[304272299534581762, 754608550721880144, 759153260136366131, 715438374357434401]"
604349,2023-05-08,Runestones( Random Civs),"[754608550721880144, 697862073173934161, 714793302582362162, 568705990489276426]","[317357930796023828, 849334461773774928, 503759402206101545, 945283728643608619]"
604345,2023-05-08,African Clearing (Random civs),"[657452537506562069, 304272299534581762, 725758030221934692, 699611550423711766]","[431327099480047626, 296465677114671105, 759153260136366131, 715438374357434401]"
604328,2023-05-08,Valley,"[703469910138814515, 697862073173934161, 568705990489276426, 503759402206101545]","[754608550721880144, 849334461773774928, 714793302582362162, 510692606913806340]"
604312,2023-05-08,Hideout(Random Civs),"[635025856313557033, 703469910138814515, 754608550721880144, 849334461773774928]","[657452537506562069, 714677532665839667, 715438374357434401, 945283728643608619]"
604028,2023-05-07,Oasis(Random Civs),"[635025856313557033, 304272299534581762, 359748983305928704, 715438374357434401]","[317357930796023828, 714793302582362162, 433305993867165706, 510692606913806340]"
604013,2023-05-07,Arabia,"[304272299534581762, 714793302582362162, 359748983305928704, 510692606913806340]","[317357930796023828, 697862073173934161, 433305993867165706, 715438374357434401]"
604011,2023-05-07,Hamburger(Random Civs),"[635025856313557033, 304272299534581762, 510692606913806340, 715438374357434401]","[317357930796023828, 697862073173934161, 714793302582362162, 359748983305928704]"
604011,2023-05-07,Hamburger(Random Civs),"[635025856313557033, 304272299534581762, 510692606913806340, 759153260136366131]","[317357930796023828, 697862073173934161, 714793302582362162, 359748983305928704]"
603986,2023-05-07,Enclosed- Random Civs,"[697862073173934161, 714793302582362162, 359748983305928704, 715438374357434401]","[304272299534581762, 849334461773774928, 759153260136366131, 945283728643608619]"
603963,2023-05-07,4 lakes (Random civs),"[296465677114671105, 857788203050336307, 635025856313557033, 759153260136366131]","[431327099480047626, 304272299534581762, 725758030221934692, 714793302582362162]"
603949,2023-05-07,Land Madness,"[304272299534581762, 725758030221934692, 714793302582362162, 759153260136366131]","[716142389902704691, 697862073173934161, 359748983305928704, 849334461773774928]"
603940,2023-05-07,Arena (Random civs),"[657452537506562069, 211286360714117120, 725758030221934692, 584450667897290784]","[431327099480047626, 317357930796023828, 635025856313557033, 849334461773774928]"
