match_id,date,map,team_a_players,team_b_players
1074696,2024-11-25,Land Madness,"[695309066771365970, 697862073173934161, 699611550423711766, 714793302582362162]","[716142389902704691, 700792986937589781, 503759402206101545, 568705990489276426]"
1074669,2024-11-25,Team Acropolis (Random Civs),"[725758030221934692, 849334461773774928, 512487301717295104, 568705990489276426]","[495896198444613643, 304272299534581762, 714793302582362162, 715438374357434401]"
1074645,2024-11-25,Nomad (Random Civs),"[703469910138814515, 304272299534581762, 759153260136366131, 714793302582362162]","[464205461407924225, 695309066771365970, 715438374357434401, 321600706769584128]"
1074627,2024-11-25,Crater,"[703469910138814515, 304272299534581762, 714793302582362162, 568705990489276426]","[695309066771365970, 223875529600663552, 759153260136366131, 321600706769584128]"
1074617,2024-11-25,Mega Random (Random Civs),"[703469910138814515, 849334461773774928, 223875529600663552, 714793302582362162]","[695309066771365970, 697862073173934161, 759153260136366131, 304272299534581762]"
1074617,2024-11-25,Mega Random (Random Civs),"[703469910138814515, 849334461773774928, 223875529600663552, 714793302582362162]","[695309066771365970, 697862073173934161, 759153260136366131, 747873911412359178]"
1074617,2024-11-25,Mega Random (Random Civs),"[703469910138814515, 849334461773774928, 223875529600663552, 304272299534581762]","[695309066771365970, 697862073173934161, 759153260136366131, 747873911412359178]"
1074617,2024-11-25,Mega Random (Random Civs),"[703469910138814515, 849334461773774928, 223875529600663552, 304272299534581762]","[695309066771365970, 697862073173934161, 759153260136366131, 714793302582362162]"
1074617,2024-11-25,Mega Random (Random Civs),"[703469910138814515, 849334461773774928, 223875529600663552, 304272299534581762]","[695309066771365970, 509251341105889280, 759153260136366131, 714793302582362162]"
1074611,2024-11-25,Mega Random (Random Civs),"[703469910138814515, 542430914836168744, 849334461773774928, 568705990489276426]","[695309066771365970, 697862073173934161, 759153260136366131, 304272299534581762]"
1074587,2024-11-25,Arena Island (NC Zone) (Random Civs),"[703469910138814515, 695309066771365970, 759153260136366131, 584239778740961299]","[464205461407924225, 849334461773774928, 223875529600663552, 568705990489276426]"
1073991,2024-11-24,Land Nomad (Random Civs),"[703469910138814515, 695309066771365970, 849334461773774928, 512487301717295104]","[716142389902704691, 635025856313557033, 503759402206101545, 715438374357434401]"
1073969,2024-11-24,Runestones,"[657452537506562069, 431327099480047626, 211286360714117120, 509251341105889280]","[314461722817593345, 238042803093897216, 1286707470802227285, 317357930796023828]"
1073965,2024-11-24,Nc23 Golden Lakes,"[431327099480047626, 238042803093897216, 211286360714117120]","[314461722817593345, 1286707470802227285, 317357930796023828]"
1073961,2024-11-24,Steppe (Random Civs),"[703469910138814515, 695309066771365970, 512487301717295104, 715438374357434401]","[697862073173934161, 635025856313557033, 849334461773774928, 503759402206101545]"
1073953,2024-11-24,Gold Rush,"[314461722817593345, 716142389902704691, 317357930796023828, 509251341105889280]","[431327099480047626, 386965257660399619, 211286360714117120, 1286707470802227285]"
1073951,2024-11-24,Arabia,"[314461722817593345, 211286360714117120, 1286707470802227285]","[431327099480047626, 716142389902704691, 386965257660399619]"
1073950,2024-11-24,African Clearing (Random Civs),"[703469910138814515, 697862073173934161, 223875529600663552, 715438374357434401]","[695309066771365970, 635025856313557033, 849334461773774928, 503759402206101545]"
1073939,2024-11-24,Hideout(Random Civs),"[314461722817593345, 703469910138814515, 317357930796023828, 767743114575085628]","[716142389902704691, 386965257660399619, 509251341105889280, 849334461773774928]"
1073932,2024-11-24,Kawasan (Random Civs),"[314461722817593345, 703469910138814515, 759153260136366131, 503759402206101545]","[386965257660399619, 317357930796023828, 811413902176419860, 509251341105889280]"
1073927,2024-11-24,Runestones( Random Civs),"[1286707470802227285, 695309066771365970, 697862073173934161, 223875529600663552]","[431327099480047626, 635025856313557033, 304272299534581762, 714793302582362162]"
1073914,2024-11-24,Haboob (Random Civs),"[703469910138814515, 811413902176419860, 512487301717295104, 503759402206101545]","[317357930796023828, 509251341105889280, 714677532665839667, 759153260136366131]"
1073912,2024-11-24,Arabia,"[695309066771365970, 635025856313557033, 223875529600663552, 304272299534581762]","[431327099480047626, 698943503509618729, 714793302582362162, 715438374357434401]"
1073895,2024-11-24,Arabia,"[697862073173934161, 509251341105889280, 503759402206101545, 759153260136366131]","[703469910138814515, 317357930796023828, 512487301717295104, 945283728643608619]"
1073878,2024-11-24,Golden Lakes (Random Civs),"[211286360714117120, 1286707470802227285, 317357930796023828, 945283728643608619]","[657452537506562069, 695309066771365970, 512487301717295104, 584239778740961299]"
1073874,2024-11-24,Golden Pit,"[703469910138814515, 394425164231868416, 700792986937589781, 697860695550722089]","[401748724021329920, 304272299534581762, 503759402206101545, 714793302582362162]"
1073843,2024-11-24,Oasis(Random Civs),"[657452537506562069, 512487301717295104, 759153260136366131, 732576383208914978]","[464205461407924225, 695309066771365970, 697862073173934161, 715438374357434401]"
1073842,2024-11-24,Oasis(Random Civs),"[699611550423711766, 394425164231868416, 700792986937589781, 304272299534581762]","[386965257660399619, 401748724021329920, 321600706769584128, 697860695550722089]"
1073806,2024-11-24,Arena (Random civs),"[697862073173934161, 394425164231868416, 512487301717295104, 584239778740961299]","[386965257660399619, 304272299534581762, 759153260136366131, 697860695550722089]"
1073801,2024-11-24,Regicide Fortress (Random Civs),"[657452537506562069, 699611550423711766, 714793302582362162, 767743114575085628]","[703469910138814515, 401748724021329920, 695309066771365970, 700792986937589781]"
1073787,2024-11-24,Ghost Lake,"[703469910138814515, 401748724021329920, 699611550423711766, 697860695550722089]","[697862073173934161, 695309066771365970, 700792986937589781, 714793302582362162]"
1073779,2024-11-24,Oasis(Random Civs),"[401748724021329920, 695309066771365970, 699611550423711766, 697860695550722089]","[697862073173934161, 849334461773774928, 700792986937589781, 714793302582362162]"
1073770,2024-11-24,Ghost Lake,"[431327099480047626, 512487301717295104, 759153260136366131, 321600706769584128]","[386965257660399619, 635025856313557033, 304272299534581762, 715438374357434401]"
1073717,2024-11-24,Arena Island (NC Zone) (Random Civs),"[401748724021329920, 699611550423711766, 849334461773774928, 714793302582362162]","[334736347959001092, 700792986937589781, 698943503509618729, 584239778740961299]"
1073696,2024-11-24,4 lakes (Random civs),"[431327099480047626, 386965257660399619, 759153260136366131, 714793302582362162]","[334736347959001092, 401748724021329920, 697862073173934161, 700792986937589781]"
1073678,2024-11-24,Valley,"[470492953983582219, 697862073173934161, 394425164231868416, 358570022400032768]","[348849437101260801, 699611550423711766, 849334461773774928, 223875529600663552]"
1073677,2024-11-24,Nomad (Random Civs),"[386965257660399619, 401748724021329920, 700792986937589781, 714793302582362162]","[431327099480047626, 695309066771365970, 503759402206101545, 945283728643608619]"
1073662,2024-11-24,Team Islands,"[699611550423711766, 849334461773774928, 358570022400032768, 767743114575085628]","[697862073173934161, 394425164231868416, 223875529600663552, 321600706769584128]"
1073659,2024-11-24,Runestones( Random Civs),"[386965257660399619, 470492953983582219, 700792986937589781, 304272299534581762]","[431327099480047626, 401748724021329920, 503759402206101545, 714793302582362162]"
1073640,2024-11-24,African Clearing (Random Civs),"[699611550423711766, 394425164231868416, 700792986937589781, 321600706769584128]","[697862073173934161, 849334461773774928, 223875529600663552, 945283728643608619]"
1073628,2024-11-24,Haboob (Random Civs),"[386965257660399619, 401748724021329920, 849334461773774928, 714793302582362162]","[431327099480047626, 470492953983582219, 304272299534581762, 321600706769584128]"
1073619,2024-11-24,Team Acropolis (Random Civs),"[386965257660399619, 697862073173934161, 304272299534581762, 714793302582362162]","[431327099480047626, 401748724021329920, 715438374357434401, 321600706769584128]"
1073164,2024-11-23,Arabia,"[509251341105889280, 699611550423711766, 1229885069217370293, 321600706769584128]","[464205461407924225, 503759402206101545, 714793302582362162, 568705990489276426]"
1073145,2024-11-23,Enclosed- Random Civs,"[464205461407924225, 699611550423711766, 1229885069217370293, 321600706769584128]","[238042803093897216, 503759402206101545, 714793302582362162, 568705990489276426]"
1073127,2024-11-23,Kawasan (Random Civs),"[464205461407924225, 699611550423711766, 714793302582362162, 321600706769584128]","[238042803093897216, 304272299534581762, 503759402206101545, 568705990489276426]"
1073109,2024-11-23,Golden Pit,"[699611550423711766, 697862073173934161, 568705990489276426, 321600706769584128]","[635025856313557033, 304272299534581762, 503759402206101545, 714793302582362162]"
1073099,2024-11-23,4 lakes,"[314461722817593345, 522200099783311360, 211286360714117120, 317357930796023828]","[657452537506562069, 440386346314498093, 692780064106086420, 296465677114671105]"
1073090,2024-11-23,Migration (Random Civs),"[699611550423711766, 304272299534581762, 503759402206101545, 568705990489276426]","[697862073173934161, 714677532665839667, 714793302582362162, 321600706769584128]"
1073066,2024-11-23,African Clearing (Random Civs),"[699611550423711766, 849334461773774928, 714793302582362162, 568705990489276426]","[697862073173934161, 394425164231868416, 503759402206101545, 321600706769584128]"
1073051,2024-11-23,Land Madness,"[657452537506562069, 440386346314498093, 386965257660399619, 296465677114671105]","[314461722817593345, 522200099783311360, 211286360714117120, 317357930796023828]"
1073030,2024-11-23,Hideout(Random Civs),"[394425164231868416, 304272299534581762, 714793302582362162, 321600706769584128]","[714677532665839667, 223875529600663552, 715438374357434401, 568705990489276426]"
1073016,2024-11-23,Steppe (Random Civs),"[386965257660399619, 692780064106086420, 697862073173934161, 849334461773774928]","[211286360714117120, 464205461407924225, 699611550423711766, 635025856313557033]"
1072993,2024-11-23,Serengeti,"[304272299534581762, 714793302582362162, 759153260136366131, 945283728643608619]","[394425164231868416, 223875529600663552, 568705990489276426, 321600706769584128]"
1072982,2024-11-23,Serengeti,"[394425164231868416, 759153260136366131, 568705990489276426, 321600706769584128]","[223875529600663552, 304272299534581762, 714793302582362162, 945283728643608619]"
1072982,2024-11-23,Serengeti,"[394425164231868416, 759153260136366131, 568705990489276426, 321600706769584128]","[223875529600663552, 304272299534581762, 714793302582362162, 697860695550722089]"
1072851,2024-11-23,Mega Random (Random Civs),"[512487301717295104, 700792986937589781, 631896735337152525, 715438374357434401]","[695309066771365970, 714677532665839667, 321600706769584128, 697860695550722089]"
1072843,2024-11-23,Rage Forest (Random Civs),"[211286360714117120, 512487301717295104, 631896735337152525, 715438374357434401]","[386965257660399619, 700792986937589781, 321600706769584128, 697860695550722089]"
1072843,2024-11-23,Rage Forest (Random Civs),"[699611550423711766, 512487301717295104, 631896735337152525, 715438374357434401]","[386965257660399619, 700792986937589781, 321600706769584128, 697860695550722089]"
1072843,2024-11-23,Rage Forest (Random Civs),"[695309066771365970, 512487301717295104, 631896735337152525, 715438374357434401]","[386965257660399619, 700792986937589781, 321600706769584128, 697860695550722089]"
1072821,2024-11-23,Golden Lakes (Random Civs),"[657452537506562069, 695309066771365970, 304272299534581762, 631896735337152525]","[386965257660399619, 697862073173934161, 394425164231868416, 512487301717295104]"
1072802,2024-11-23,Arena (Random civs),"[699611550423711766, 697862073173934161, 512487301717295104, 503759402206101545]","[386965257660399619, 401748724021329920, 715438374357434401, 584239778740961299]"
1072774,2024-11-23,Valley,"[657452537506562069, 697862073173934161, 503759402206101545, 631896735337152525]","[401748724021329920, 699611550423711766, 695309066771365970, 700792986937589781]"
1072755,2024-11-23,Land Nomad (Random Civs),"[401748724021329920, 699611550423711766, 715438374357434401, 321600706769584128]","[695309066771365970, 394425164231868416, 503759402206101545, 1291708538573291523]"
1072755,2024-11-23,Land Nomad (Random Civs),"[317357930796023828, 699611550423711766, 715438374357434401, 321600706769584128]","[695309066771365970, 394425164231868416, 503759402206101545, 1291708538573291523]"
1072747,2024-11-23,Oasis,"[386965257660399619, 495896198444613643, 358570022400032768, 700792986937589781]","[334736347959001092, 703469910138814515, 313042064332029952, 698943503509618729]"
1072742,2024-11-23,Ghost Lake,"[470492953983582219, 699611550423711766, 394425164231868416, 503759402206101545]","[317357930796023828, 401748724021329920, 695309066771365970, 584239778740961299]"
1072731,2024-11-23,Land Madness,"[334736347959001092, 703469910138814515, 313042064332029952, 358570022400032768]","[386965257660399619, 495896198444613643, 616927851916165120, 698943503509618729]"
1072726,2024-11-23,Crater,"[317357930796023828, 401748724021329920, 503759402206101545, 715438374357434401]","[699611550423711766, 697862073173934161, 394425164231868416, 584239778740961299]"
1072711,2024-11-23,Arena,"[334736347959001092, 616927851916165120, 358570022400032768, 700792986937589781]","[495896198444613643, 703469910138814515, 313042064332029952, 698943503509618729]"
1072705,2024-11-23,Runestones( Random Civs),"[401748724021329920, 394425164231868416, 503759402206101545, 715438374357434401]","[692780064106086420, 697862073173934161, 1291708538573291523, 584239778740961299]"
1072681,2024-11-23,Oasis,"[334736347959001092, 703469910138814515, 358570022400032768, 715438374357434401]","[495896198444613643, 616927851916165120, 313042064332029952, 698943503509618729]"
1072667,2024-11-23,Arena,"[703469910138814515, 313042064332029952, 394425164231868416, 698943503509618729]","[495896198444613643, 616927851916165120, 358570022400032768, 715438374357434401]"
1072205,2024-11-22,Nomad (Random Civs),"[699611550423711766, 697862073173934161, 759153260136366131, 715438374357434401]","[811413902176419860, 223875529600663552, 463259002596360203, 503759402206101545]"
1072204,2024-11-22,African clearing,"[314461722817593345, 522200099783311360, 238042803093897216, 1286707470802227285]","[657452537506562069, 431327099480047626, 211286360714117120, 692780064106086420]"
1072179,2024-11-22,Enclosed- Random Civs,"[699611550423711766, 223875529600663552, 759153260136366131, 715438374357434401]","[695309066771365970, 714793302582362162, 463259002596360203, 503759402206101545]"
1072172,2024-11-22,Hideout,"[657452537506562069, 431327099480047626, 522200099783311360, 1286707470802227285]","[314461722817593345, 440386346314498093, 211286360714117120, 692780064106086420]"
1072159,2024-11-22,4 lakes (Random civs),"[699611550423711766, 223875529600663552, 714793302582362162, 503759402206101545]","[695309066771365970, 635025856313557033, 463259002596360203, 1229885069217370293]"
1072155,2024-11-22,Crater,"[657452537506562069, 431327099480047626, 522200099783311360, 211286360714117120]","[314461722817593345, 440386346314498093, 386965257660399619, 1286707470802227285]"
1072149,2024-11-22,Arabia,"[699611550423711766, 304272299534581762, 759153260136366131, 1229885069217370293]","[697862073173934161, 223875529600663552, 714793302582362162, 715438374357434401]"
1072143,2024-11-22,Boa3 BeachFight,"[314461722817593345, 386965257660399619, 495896198444613643, 1286707470802227285]","[657452537506562069, 431327099480047626, 238042803093897216, 211286360714117120]"
1072131,2024-11-22,Kawasan (Random Civs),"[695309066771365970, 635025856313557033, 759153260136366131, 767743114575085628]","[317357930796023828, 223875529600663552, 503759402206101545, 463259002596360203]"
1072128,2024-11-22,Chaos Pit (Random Civs),"[386965257660399619, 495896198444613643, 697862073173934161, 714793302582362162]","[238042803093897216, 211286360714117120, 811413902176419860, 698943503509618729]"
1072118,2024-11-22,Hideout(Random Civs),"[1286707470802227285, 223875529600663552, 463259002596360203, 715438374357434401]","[695309066771365970, 394425164231868416, 304272299534581762, 503759402206101545]"
1072111,2024-11-22,Oasis(Random Civs),"[238042803093897216, 211286360714117120, 635025856313557033, 714793302582362162]","[386965257660399619, 495896198444613643, 759153260136366131, 698943503509618729]"
1072094,2024-11-22,Rage Forest (Random Civs),"[692780064106086420, 394425164231868416, 223875529600663552, 304272299534581762]","[1286707470802227285, 697862073173934161, 463259002596360203, 503759402206101545]"
1072068,2024-11-22,Regicide Fortress (Random Civs),"[431327099480047626, 386965257660399619, 463259002596360203, 715438374357434401]","[657452537506562069, 692780064106086420, 223875529600663552, 503759402206101545]"
1072040,2024-11-22,Golden Lakes (Random Civs),"[657452537506562069, 509251341105889280, 463259002596360203, 503759402206101545]","[386965257660399619, 296465677114671105, 394425164231868416, 631896735337152525]"
1071999,2024-11-22,Team Acropolis (Random Civs),"[431327099480047626, 296465677114671105, 1286707470802227285, 715438374357434401]","[657452537506562069, 386965257660399619, 394425164231868416, 631896735337152525]"
1071491,2024-11-21,Golden Pit,"[699611550423711766, 714793302582362162, 715438374357434401, 584239778740961299]","[695309066771365970, 759153260136366131, 1229885069217370293, 767743114575085628]"
1071475,2024-11-21,NCz_PalisadeArena,"[522200099783311360, 211286360714117120, 296465677114671105]","[431327099480047626, 1286707470802227285, 464205461407924225]"
1071472,2024-11-21,Land Nomad (Random Civs),"[811413902176419860, 509251341105889280, 503759402206101545, 1229885069217370293]","[699611550423711766, 695309066771365970, 714793302582362162, 767743114575085628]"
1071461,2024-11-21,Steppe (Random Civs),"[699611550423711766, 695309066771365970, 503759402206101545, 767743114575085628]","[811413902176419860, 714793302582362162, 759153260136366131, 715438374357434401]"
1071461,2024-11-21,Steppe (Random Civs),"[699611550423711766, 695309066771365970, 503759402206101545, 767743114575085628]","[811413902176419860, 714793302582362162, 304272299534581762, 715438374357434401]"
1071456,2024-11-21,Arabia,"[657452537506562069, 431327099480047626, 522200099783311360, 703469910138814515]","[314461722817593345, 440386346314498093, 296465677114671105, 1286707470802227285]"
1071453,2024-11-21,Regicide Fortress (Random Civs),"[699611550423711766, 759153260136366131, 714793302582362162, 503759402206101545]","[703469910138814515, 849334461773774928, 715438374357434401, 767743114575085628]"
1071435,2024-11-21,Haboob,"[657452537506562069, 431327099480047626, 495896198444613643, 238042803093897216]","[314461722817593345, 440386346314498093, 522200099783311360, 1286707470802227285]"
1071421,2024-11-21,Nc23 Team Acropolis,"[314461722817593345, 440386346314498093, 495896198444613643, 238042803093897216]","[657452537506562069, 431327099480047626, 522200099783311360, 1286707470802227285]"
1071420,2024-11-21,Runestones( Random Civs),"[697862073173934161, 695309066771365970, 698943503509618729, 304272299534581762]","[703469910138814515, 849334461773774928, 714793302582362162, 503759402206101545]"
1071413,2024-11-21,Arabia,"[314461722817593345, 522200099783311360, 238042803093897216, 692780064106086420]","[657452537506562069, 431327099480047626, 495896198444613643, 1286707470802227285]"
1071412,2024-11-21,Hill fort (Random Civs),"[223875529600663552, 714793302582362162, 715438374357434401, 767743114575085628]","[759153260136366131, 304272299534581762, 503759402206101545, 321600706769584128]"
1071397,2024-11-21,Enclosed- Random Civs,"[495896198444613643, 714793302582362162, 698943503509618729, 321600706769584128]","[464205461407924225, 759153260136366131, 304272299534581762, 1291708538573291523]"
1071377,2024-11-21,African Clearing (Random Civs),"[703469910138814515, 697862073173934161, 695309066771365970, 223875529600663552]","[431327099480047626, 725758030221934692, 503759402206101545, 945283728643608619]"
1071354,2024-11-21,4 lakes (Random civs),"[495896198444613643, 464205461407924225, 759153260136366131, 304272299534581762]","[431327099480047626, 1286707470802227285, 767743114575085628, 321600706769584128]"
1070913,2024-11-20,Arena (Random civs),"[401748724021329920, 509251341105889280, 723567999784583239, 1229885069217370293]","[386965257660399619, 759153260136366131, 714793302582362162, 715438374357434401]"
1070886,2024-11-20,Nomad (Random Civs),"[401748724021329920, 723567999784583239, 759153260136366131, 714793302582362162]","[699611550423711766, 635025856313557033, 584450667897290784, 503759402206101545]"
1070884,2024-11-20,Arena (Random civs),"[401748724021329920, 509251341105889280, 714793302582362162, 503759402206101545]","[699611550423711766, 635025856313557033, 723567999784583239, 584450667897290784]"
1070876,2024-11-20,Nc23 Migration,"[657452537506562069, 431327099480047626, 386965257660399619, 296465677114671105]","[314461722817593345, 522200099783311360, 238042803093897216, 211286360714117120]"
1070874,2024-11-20,Hill fort (Random Civs),"[314461722817593345, 386965257660399619, 211286360714117120]","[657452537506562069, 431327099480047626, 296465677114671105]"
1070870,2024-11-20,Arabia,"[723567999784583239, 759153260136366131, 714793302582362162, 503759402206101545]","[699611550423711766, 584450667897290784, 1229885069217370293, 715438374357434401]"
1070859,2024-11-20,Golden pit,"[314461722817593345, 386965257660399619, 296465677114671105]","[657452537506562069, 431327099480047626, 211286360714117120]"
1070847,2024-11-20,Valley,"[699611550423711766, 509251341105889280, 503759402206101545, 945283728643608619]","[290027208846868482, 714793302582362162, 584450667897290784, 1229885069217370293]"
1070837,2024-11-20,Nc23 Two Rivers,"[657452537506562069, 431327099480047626, 238042803093897216, 211286360714117120]","[314461722817593345, 386965257660399619, 296465677114671105, 464205461407924225]"
1070826,2024-11-20,Oasis(Random Civs),"[725758030221934692, 714793302582362162, 584450667897290784, 503759402206101545]","[290027208846868482, 699611550423711766, 1229885069217370293, 715438374357434401]"
1070823,2024-11-20,Golden pit,"[314461722817593345, 386965257660399619, 238042803093897216, 464205461407924225]","[657452537506562069, 431327099480047626, 296465677114671105, 211286360714117120]"
1070802,2024-11-20,Fortress,"[657452537506562069, 431327099480047626, 296465677114671105, 211286360714117120]","[314461722817593345, 386965257660399619, 495896198444613643, 464205461407924225]"
1070790,2024-11-20,Team Islands,"[697862073173934161, 699611550423711766, 584450667897290784, 321600706769584128]","[635025856313557033, 223875529600663552, 759153260136366131, 503759402206101545]"
1070791,2024-11-20,Land Madness,"[314461722817593345, 495896198444613643, 464205461407924225, 317357930796023828]","[431327099480047626, 386965257660399619, 296465677114671105, 211286360714117120]"
1070767,2024-11-20,Hideout(Random Civs),"[464205461407924225, 635025856313557033, 223875529600663552, 759153260136366131]","[386965257660399619, 697862073173934161, 584450667897290784, 503759402206101545]"
1070306,2024-11-19,Arabia,"[431327099480047626, 522200099783311360, 211286360714117120, 509251341105889280]","[657452537506562069, 386965257660399619, 464205461407924225, 699611550423711766]"
1070288,2024-11-19,Ghost Lake,"[657452537506562069, 522200099783311360, 699611550423711766, 568705990489276426]","[431327099480047626, 211286360714117120, 695309066771365970, 509251341105889280]"
1070263,2024-11-19,Golden Pit,"[431327099480047626, 464205461407924225, 509251341105889280, 715438374357434401]","[716142389902704691, 211286360714117120, 1286707470802227285, 568705990489276426]"
1070231,2024-11-19,Arena Island (NC Zone) (Random Civs),"[431327099480047626, 1286707470802227285, 714793302582362162, 568705990489276426]","[716142389902704691, 699611550423711766, 635025856313557033, 723567999784583239]"
1070203,2024-11-19,Team Acropolis (Random Civs),"[431327099480047626, 692780064106086420, 714793302582362162, 635033349206966277]","[716142389902704691, 699611550423711766, 635025856313557033, 723567999784583239]"
1070202,2024-11-19,Team Acropolis (Random Civs),"[495896198444613643, 464205461407924225, 304272299534581762, 1229885069217370293]","[211286360714117120, 509251341105889280, 695309066771365970, 715438374357434401]"
1070184,2024-11-19,Kawasan (Random Civs),"[431327099480047626, 692780064106086420, 714793302582362162, 635033349206966277]","[716142389902704691, 317357930796023828, 699611550423711766, 723567999784583239]"
1070167,2024-11-19,Runestones( Random Civs),"[495896198444613643, 697862073173934161, 695309066771365970, 584450667897290784]","[211286360714117120, 1286707470802227285, 509251341105889280, 304272299534581762]"
1070154,2024-11-19,Migration (Random Civs),"[716142389902704691, 317357930796023828, 635025856313557033, 635033349206966277]","[431327099480047626, 754608550721880144, 723567999784583239, 714793302582362162]"
1070132,2024-11-19,Steppe (Random Civs),"[495896198444613643, 1286707470802227285, 304272299534581762, 715438374357434401]","[725758030221934692, 695309066771365970, 697862073173934161, 584450667897290784]"
1070127,2024-11-19,African Clearing (Random Civs),"[431327099480047626, 849334461773774928, 714793302582362162, 635033349206966277]","[692780064106086420, 317357930796023828, 635025856313557033, 698943503509618729]"
1070118,2024-11-19,Nomad (Random Civs),"[495896198444613643, 697862073173934161, 695309066771365970, 304272299534581762]","[1286707470802227285, 725758030221934692, 754608550721880144, 584450667897290784]"
1070097,2024-11-19,Enclosed- Random Civs,"[725758030221934692, 697862073173934161, 695309066771365970, 304272299534581762]","[495896198444613643, 1286707470802227285, 584450667897290784, 715438374357434401]"
1069615,2024-11-18,Regicide Fortress (Random Civs),"[522200099783311360, 238042803093897216, 714793302582362162, 715438374357434401]","[692780064106086420, 695309066771365970, 509251341105889280, 699611550423711766]"
1069591,2024-11-18,4 lakes (Random civs),"[238042803093897216, 697862073173934161, 695309066771365970, 715438374357434401]","[573073267766722561, 509251341105889280, 699611550423711766, 714793302582362162]"
1069567,2024-11-18,Land Nomad (Random Civs),"[697862073173934161, 695309066771365970, 699611550423711766, 715438374357434401]","[692780064106086420, 509251341105889280, 714793302582362162, 304272299534581762]"
1069548,2024-11-18,Hideout(Random Civs),"[692780064106086420, 509251341105889280, 723567999784583239, 568705990489276426]","[697862073173934161, 695309066771365970, 714793302582362162, 767743114575085628]"
1069538,2024-11-18,Oasis(Random Civs),"[703469910138814515, 695309066771365970, 715438374357434401, 767743114575085628]","[697862073173934161, 714793302582362162, 723567999784583239, 304272299534581762]"
1069512,2024-11-18,Arabia,"[703469910138814515, 714793302582362162, 723567999784583239, 698943503509618729]","[697862073173934161, 695309066771365970, 754608550721880144, 568705990489276426]"
1069494,2024-11-18,Mega Random (Random Civs),"[692780064106086420, 695309066771365970, 698943503509618729, 767743114575085628]","[703469910138814515, 714793302582362162, 723567999784583239, 715438374357434401]"
1069474,2024-11-18,Arena Island (NC Zone) (Random Civs),"[697862073173934161, 410863622139412482, 509251341105889280, 503759402206101545]","[703469910138814515, 695309066771365970, 714793302582362162, 568705990489276426]"
1069473,2024-11-18,Arabia,"[410863622139412482, 509251341105889280, 714793302582362162, 568705990489276426]","[697862073173934161, 695309066771365970, 503759402206101545, 767743114575085628]"
1069005,2024-11-17,Valley,"[495896198444613643, 1286707470802227285, 699611550423711766, 697860695550722089]","[211286360714117120, 697862073173934161, 714793302582362162, 723567999784583239]"
1068972,2024-11-17,Golden Lakes (Random Civs),"[211286360714117120, 1286707470802227285, 697862073173934161, 698943503509618729]","[332985391546236928, 635025856313557033, 509251341105889280, 568705990489276426]"
1068914,2024-11-17,Oasis(Random Civs),"[703469910138814515, 699611550423711766, 714793302582362162, 697860695550722089]","[495896198444613643, 223875529600663552, 304272299534581762, 503759402206101545]"
1068899,2024-11-17,African Clearing (Random Civs),"[703469910138814515, 849334461773774928, 223875529600663552, 304272299534581762]","[495896198444613643, 401748724021329920, 714793302582362162, 697860695550722089]"
1068882,2024-11-17,Serengeti,"[317357930796023828, 714793302582362162, 223875529600663552, 304272299534581762]","[699611550423711766, 635025856313557033, 849334461773774928, 503759402206101545]"
1068852,2024-11-17,Arabia,"[386965257660399619, 284337490712592386, 1286707470802227285, 503759402206101545]","[314461722817593345, 699611550423711766, 304272299534581762, 635033349206966277]"
1068852,2024-11-17,Arabia,"[386965257660399619, 284337490712592386, 1286707470802227285, 503759402206101545]","[314461722817593345, 699611550423711766, 223875529600663552, 635033349206966277]"
1068834,2024-11-17,Kawasan (Random Civs),"[401748724021329920, 304272299534581762, 767743114575085628, 584239778740961299]","[699611550423711766, 223875529600663552, 635033349206966277, 697860695550722089]"
1068816,2024-11-17,Regicide Fortress (Random Civs),"[386965257660399619, 394425164231868416, 635033349206966277, 503759402206101545]","[692780064106086420, 509251341105889280, 714793302582362162, 584450667897290784]"
1068792,2024-11-17,Golden Pit,"[431327099480047626, 1286707470802227285, 714793302582362162, 584450667897290784]","[296465677114671105, 692780064106086420, 699611550423711766, 509251341105889280]"
1068791,2024-11-17,Land Nomad (Random Civs),"[386965257660399619, 410863622139412482, 304272299534581762, 635033349206966277]","[470492953983582219, 401748724021329920, 723567999784583239, 503759402206101545]"
1068771,2024-11-17,Rage Forest (Random Civs),"[296465677114671105, 1286707470802227285, 692780064106086420, 394425164231868416]","[431327099480047626, 697862073173934161, 699611550423711766, 714793302582362162]"
1068748,2024-11-17,Ghost Lake,"[431327099480047626, 509251341105889280, 223875529600663552, 635033349206966277]","[470492953983582219, 401748724021329920, 699611550423711766, 410863622139412482]"
1068738,2024-11-17,Runestones( Random Civs),"[1286707470802227285, 470492953983582219, 410863622139412482, 304272299534581762]","[401748724021329920, 697862073173934161, 394425164231868416, 714793302582362162]"
1068720,2024-11-17,Arabia,"[1286707470802227285, 699611550423711766, 410863622139412482, 714793302582362162]","[703469910138814515, 401748724021329920, 697862073173934161, 304272299534581762]"
1068720,2024-11-17,Arabia,"[1286707470802227285, 470492953983582219, 410863622139412482, 714793302582362162]","[703469910138814515, 401748724021329920, 697862073173934161, 304272299534581762]"
1068704,2024-11-17,Team Acropolis (Random Civs),"[470492953983582219, 401748724021329920, 699611550423711766, 394425164231868416]","[431327099480047626, 714793302582362162, 723567999784583239, 304272299534581762]"
